train/loss_actor,total/steps,success rate,total/steps_per_second,train/loss_critic,rollout/actions_std,errors,rollout/error,reference_action_mean,rollout/return,total/duration,rollout/actions_mean,reference_Q_mean,total/epochs,rollout/return_history,rollout/Q_mean,total/episodes,rollout/goal_tolerance,rollout/episodes,reference_Q_std,train/param_noise_distance,rollout/episode_steps,reference_actor_Q_mean,reference_action_std,reference_actor_Q_std
1.6164862,755998,1.0,21.616460923639693,0.019030297,0.75274044,0.0023973166137525206,0.04376,0.05258873,-6.312053308059072,34973.254996299744,-0.0015514727,-2.1138682,1,-7.58,-3.1649768,103399,0.00442,103399,3.3794348,0.0,7.3114440178338285,-1.3788171,0.80938786,3.3228197
1.5588816,756998,1.0,21.616796344480196,0.019990738,0.7527125,0.002310128230878058,0.08429,-0.011429663,-6.313831380239781,35018.97265148163,-0.001549782,-2.1066823,1,-8.14,-3.165751,103511,0.00441,103511,3.4153302,0.0,7.313222749273024,-1.3692373,0.81471634,3.3463395
1.6084092,757998,1.0,21.617261840400516,0.019320192,0.7526789,0.002411877699664369,0.09704,0.014053763,-6.316131834193891,35064.477897167206,-0.0014865287,-2.0766914,1,-8.69,-3.1662743,103615,0.0044,103615,3.398171,0.0,7.315523814119577,-1.3708963,0.81044215,3.3278046
1.5691742,758998,1.0,21.61743909744867,0.019590849,0.7526539,0.0023972690834059888,0.20345,-0.01219179,-6.316372363804604,35110.4493265152,-0.0014671254,-2.1005101,1,-6.41,-3.1661453,103748,0.00439,103748,3.3968632,0.0,7.315765123183097,-1.380497,0.8128122,3.3318596
1.5992897,759998,1.0,21.61829538069168,0.019876795,0.7526325,0.0026366278276309923,0.00779,0.03765431,-6.317572641672925,35155.315746068954,-0.0014692097,-2.0971243,1,-6.87,-3.1666744,103866,0.00438,103866,3.3800082,0.0,7.316966090924845,-1.3847615,0.8105732,3.3109148
1.6368625,760998,1.0,21.618999251273724,0.01879689,0.7526159,0.002433282202666677,0.02711,-0.0015343527,-6.318901764677598,35200.4267706871,-0.001496087,-2.1130204,1,-7.49,-3.1671376,103985,0.00437,103985,3.3949876,0.0,7.318295908063663,-1.3873844,0.8065404,3.331557
1.5759354,761998,1.0,21.61954023069778,0.019207783,0.75259095,0.0024333598470477093,0.01474,-0.017104037,-6.320694359053181,35245.80041337013,-0.001576033,-2.0937388,1,-7.6,-3.1676617,104096,0.00437,104096,3.4072824,0.0,7.320089148478328,-1.3895905,0.81371784,3.3270063
1.6287029,762998,1.0,21.61951212811768,0.020269625,0.7525626,0.0024534500942303803,0.00165,-0.01526734,-6.322780315534913,35292.100741147995,-0.001585295,-2.0951989,1,-8.46,-3.168105,104204,0.00436,104204,3.4118469,0.0,7.322175732217573,-1.3745787,0.80538094,3.335614
1.5889243,763998,1.0,21.619412501317875,0.020406848,0.7525324,0.0025797198272705917,0.02122,0.0026070152,-6.322736464792647,35338.51810050011,-0.0015220951,-2.1054072,1,-6.47,-3.1678674,104339,0.00435,104339,3.4106224,0.0,7.32213266372114,-1.4011549,0.80758697,3.3286262
1.5970844,764998,1.0,21.619251093241626,0.019355869,0.7525117,0.0023343047777979074,0.003,0.008842822,-6.32334951038107,35385.03700709343,-0.0015464841,-2.1091166,1,-7.08,-3.168354,104469,0.00434,104469,3.3906052,0.0,7.322746460672544,-1.3986224,0.80693024,3.3215916
1.5851828,765998,1.0,21.618850128553795,0.02027924,0.7524744,0.002351820178151605,0.01532,-0.009655769,-6.3236202330761655,35431.94922232628,-0.0015554808,-2.1435566,1,-6.36,-3.16835,104601,0.00433,104601,3.3767776,0.0,7.323017944379117,-1.4100105,0.80858266,3.3176873
1.5993439,766998,1.0,21.61964417267197,0.01886781,0.7524504,0.0024261908795448267,0.00981,-0.004741492,-6.324516591071855,35476.902111530304,-0.0016014469,-2.0685892,1,-6.94,-3.168696,104725,0.00432,104725,3.3975756,0.0,7.32391501551683,-1.3683017,0.80634344,3.3267457
1.5708154,767998,1.0,21.620678403078127,0.02062853,0.752422,0.0022575630864947803,0.0022,-0.0071374276,-6.32576971500515,35521.45708298683,-0.0016441231,-2.1519544,1,-7.64,-3.169141,104844,0.00431,104844,3.4106963,0.0,7.3251688222502,-1.4177563,0.8132438,3.35453
1.6256818,768998,1.0,21.62137215991448,0.018680897,0.75238925,0.0025119726070415584,0.02325,-0.020368857,-6.327660952998008,35566.56785297394,-0.0016174015,-2.1096818,1,-8.13,-3.1700292,104953,0.00431,104953,3.3801453,0.0,7.327060684306309,-1.3898022,0.814257,3.3159487
1.5846945,769998,1.0,21.621828015904434,0.019647809,0.75235516,0.002381157880804801,0.00562,-0.04735917,-6.328666736459414,35612.067556619644,-0.0016279488,-2.1214108,1,-7.16,-3.1699016,105073,0.0043,105073,3.3997586,0.0,7.328067153312459,-1.415163,0.8142125,3.330949
1.5769136,770998,1.0,21.62225904195475,0.01981088,0.7523311,0.0023829435189045046,0.13132,-0.016913285,-6.329480318253975,35657.60628914833,-0.0016481553,-2.1423175,1,-7.16,-3.1700768,105199,0.00429,105199,3.3921266,0.0,7.328881453245753,-1.395329,0.810451,3.3391683
1.591645,771998,1.0,21.622241585563067,0.019757377,0.7523068,0.002154005960287833,0.05348,0.007700313,-6.329365079365079,35703.88375067711,-0.0016946469,-2.0935369,1,-6.17,-3.1696894,105336,0.00428,105336,3.390768,0.0,7.328766993240677,-1.3843056,0.81208366,3.3253236
1.5607888,772998,1.0,21.62246170557415,0.019893048,0.7522761,0.0024262541000107892,0.21866,0.0005858764,-6.330292714842454,35749.76848268509,-0.0016482023,-2.1254716,1,-6.87,-3.1694956,105461,0.00427,105461,3.4034503,0.0,7.329695337612956,-1.4071891,0.8118594,3.3444746
1.5722854,773998,1.0,21.62256508130156,0.020052247,0.7522459,0.0023864580764292524,0.03517,-0.042380154,-6.33200090933202,35795.845547914505,-0.0016071585,-2.1175373,1,-7.77,-3.16996,105572,0.00426,105572,3.404042,0.0,7.3314041601939905,-1.400656,0.81573766,3.3403854
1.5995915,774998,1.0,21.622808109572983,0.019979015,0.7522191,0.002280368403454401,0.00392,-0.023237193,-6.332806675623002,35841.69068479538,-0.0016312511,-2.118682,1,-7.07,-3.1702015,105698,0.00425,105698,3.3604348,0.0,7.332210637855021,-1.4182961,0.81047887,3.2940447
1.5501392,775998,1.0,21.622290513481015,0.01934075,0.7521926,0.0023410621961455565,0.00153,-0.037008118,-6.333456177651784,35888.79723525047,-0.0016311766,-2.1011171,1,-7.3,-3.1699939,105825,0.00425,105825,3.4020152,0.0,7.332860855185448,-1.3942205,0.8098396,3.3337266
1.5950638,776998,1.0,21.622549663286556,0.01988424,0.7521704,0.0022735876446890817,0.00241,-0.014832143,-6.3343810171027295,35934.61511707306,-0.0016350013,-2.1156113,1,-6.68,-3.1697385,105948,0.00424,105948,3.3808565,0.0,7.333786385774153,-1.4101652,0.81036437,3.3167326
1.5875741,777998,1.0,21.622497432637527,0.019933546,0.7521537,0.0023856863147542883,0.00998,0.016461028,-6.335542628715812,35980.95004630089,-0.0016588509,-2.1365998,1,-7.34,-3.1700616,106067,0.00423,106067,3.3914485,0.0,7.334948664523368,-1.4185972,0.81151485,3.3328176
1.6336232,778998,1.0,21.622585945532933,0.019959763,0.7521333,0.0024574949389297557,0.03191,0.018463043,-6.336946592204026,36027.05069422722,-0.0016827519,-2.1588988,1,-7.41,-3.1702425,106183,0.00422,106183,3.3669603,0.0,7.336353276889898,-1.4408612,0.813638,3.3085263
1.5790521,779998,1.0,21.62297206837086,0.02079089,0.7521017,0.0020917001985563694,0.08084,-0.024903512,-6.336267704982789,36072.65446829796,-0.0017746693,-2.092698,1,-5.68,-3.170317,106326,0.00421,106326,3.4061527,0.0,7.335675187630495,-1.3425446,0.81591225,3.3562384
1.590247,780998,1.0,21.62355910803801,0.018271321,0.7520713,0.0023855569716688995,0.01776,0.021116728,-6.337281941926332,36117.921018362045,-0.0017705581,-2.1206412,1,-7.32,-3.170491,106451,0.0042,106451,3.3939972,0.0,7.336690120337057,-1.3926395,0.817399,3.335891
1.5386376,781998,1.0,21.624026852753175,0.019941133,0.75203925,0.0022282577769186405,0.05185,-0.0332555,-6.3371736295490155,36163.38461494446,-0.0017284265,-2.1461687,1,-5.73,-3.1702898,106589,0.0042,106589,3.403113,0.0,7.33658257418683,-1.421519,0.8164952,3.3401613
1.6169156,782998,1.0,21.623846626586133,0.019867823,0.7520094,0.0023963459719081198,0.07627,0.0005791883,-6.338200151814749,36209.93126344681,-0.0017156017,-2.127893,1,-7.71,-3.1707797,106709,0.00419,106709,3.3973083,0.0,7.337609761126053,-1.410697,0.8199367,3.3361802
1.5744157,783998,1.0,21.623835190322644,0.019758783,0.75197035,0.002287636550766823,0.05796,-0.020615192,-6.340492262177825,36256.19567942619,-0.001685244,-2.1338315,1,-8.69,-3.1710765,106813,0.00418,106813,3.387181,0.0,7.339902446331439,-1.4236257,0.8098302,3.3205929
1.5905218,784998,1.0,21.623602726865542,0.02022838,0.7519372,0.0022521593964474813,0.02044,-0.07099335,-6.341288247175881,36302.8312125206,-0.0016553419,-2.1314373,1,-6.85,-3.1711905,106936,0.00417,106936,3.4024348,0.0,7.340699109747886,-1.4197267,0.81394416,3.343436
1.6043478,785998,1.0,21.62347849910245,0.021653006,0.7519078,0.0023687411670141696,0.00403,-0.018834246,-6.342814706871427,36349.28580212593,-0.0016820208,-2.1024952,1,-7.04,-3.1715548,107052,0.00416,107052,3.4084742,0.0,7.342226207824235,-1.3751287,0.8098223,3.3417065
1.5919679,786998,1.0,21.623350418749506,0.020738162,0.75188124,0.0023130511196563118,0.02287,0.0073916316,-6.344765157665854,36395.747410058975,-0.0017263946,-2.105516,1,-8.37,-3.1720362,107157,0.00415,107157,3.4174263,0.0,7.34417723527161,-1.397808,0.8085907,3.3458745
1.5838151,787998,1.0,21.623639782766098,0.018984409,0.75185674,0.0021931713555138743,0.10097,-0.022708373,-6.345845878503715,36441.506051540375,-0.0017734353,-2.1260545,1,-7.24,-3.1724842,107279,0.00415,107279,3.3909962,0.0,7.345258624707538,-1.4165885,0.8182545,3.3252954
1.5803005,788998,1.0,21.624156280164748,0.02024715,0.7518286,0.0022141712892962103,0.15105,0.023733221,-6.346038189046019,36486.880217552185,-0.0018036725,-2.161313,1,-6.64,-3.1727786,107413,0.00414,107413,3.3840477,0.0,7.345451667861432,-1.4620986,0.812027,3.3085833
1.6160663,789998,1.0,21.62477646041226,0.019970214,0.7517963,0.0023860029068046573,0.03725,0.0059122085,-6.3471027498535335,36532.0770573616,-0.0017347733,-2.1223712,1,-7.28,-3.1732006,107533,0.00413,107533,3.4089153,0.0,7.346516883189347,-1.4205227,0.812499,3.3338041
1.6258203,790998,1.0,21.6252548118569,0.020626182,0.7517744,0.002266746746907941,0.11585,0.014044292,-6.34823925018346,36577.511196136475,-0.0017055235,-2.1337335,1,-7.44,-3.173439,107653,0.00412,107653,3.3836904,0.0,7.3476540365804945,-1.4073302,0.80696833,3.3295527
1.5357834,791998,1.0,21.624990944175593,0.020941399,0.75175935,0.002200316860384629,0.00299,-0.018978968,-6.349091179008508,36624.20030808449,-0.001728993,-2.119895,1,-7.43,-3.1735156,107777,0.00411,107777,3.40055,0.0,7.348506638707702,-1.3993443,0.8179203,3.3376195
1.5815632,792998,1.0,21.6254873852449,0.021163616,0.7517344,0.002093210551165193,0.06611,-0.010120373,-6.349628833303986,36669.60128450394,-0.0017174908,-2.116723,1,-6.79,-3.1735983,107903,0.0041,107903,3.4213657,0.0,7.349044975579919,-1.3967366,0.8054019,3.3579826
1.6084877,793998,1.0,21.626153383265425,0.02044853,0.7517123,0.0024628348065463095,0.00274,-0.008191046,-6.350597535801235,36714.712317466736,-0.0017571754,-2.1200304,1,-7.6,-3.1737468,108027,0.0041,108027,3.4022772,0.0,7.350014348264786,-1.4170418,0.8174934,3.3384395
1.5567956,794998,1.0,21.626482240113454,0.020740125,0.75168914,0.0019184234903800196,0.16631,-0.035060845,-6.350427587482088,36760.393630981445,-0.001800347,-2.0879798,1,-6.54,-3.1734173,108165,0.00409,108165,3.4160745,0.0,7.349845143992973,-1.3570753,0.80986756,3.3547828
1.624075,795998,1.0,21.62635808644465,0.020473838,0.75165874,0.002308134492106694,0.01855,0.0006572269,-6.3527113524896786,36806.84453749657,-0.0017700882,-2.123762,1,-8.6,-3.1740785,108267,0.00408,108267,3.397604,0.0,7.352129457729502,-1.3960085,0.81036144,3.3567088
1.6019477,796998,1.0,21.626608092550615,0.020090705,0.7516321,0.0022040294939114015,0.01167,0.016130485,-6.353948497458089,36852.65838217735,-0.0017757984,-2.0998344,1,-7.71,-3.1742876,108383,0.00407,108383,3.4323566,0.0,7.353367225487392,-1.3739413,0.81475043,3.3729377
1.629095,797998,1.0,21.62723586954162,0.020763284,0.7516056,0.0021802628034315987,0.04045,-0.010654681,-6.355204099501387,36897.82664847374,-0.0017366416,-2.0991879,1,-7.21,-3.1748312,108501,0.00406,108501,3.3980641,0.0,7.354623459691616,-1.3653774,0.813423,3.3520148
1.620412,798998,1.0,21.627766798745924,0.019451922,0.751581,0.002232668129560926,0.13423,-0.034276966,-6.355745597481382,36943.15772104263,-0.0017218023,-2.1137853,1,-6.56,-3.1747713,108631,0.00406,108631,3.4108,0.0,7.3551656525301246,-1.3837548,0.80275035,3.3563902
1.6233253,799998,1.0,21.621241766936315,0.02055473,0.7515458,0.0023613509111416837,0.00151,-0.002708723,-6.356495273823973,37000.55753612518,-0.0017169847,-2.126789,1,-7.47,-3.1749086,108756,0.00405,108756,3.41205,0.0,7.355915995439332,-1.3923283,0.80911505,3.36163
1.5989326,800998,1.0,21.617579989945735,0.02134335,0.7515121,0.0020394479437349997,0.14056,-0.05573592,-6.35709299976121,37053.083664894104,-0.0017955404,-2.0773878,1,-6.5,-3.175043,108882,0.00404,108882,3.4240978,0.0,7.356514391726823,-1.3575269,0.80682296,3.3691561
1.6716365,801998,1.0,21.61836027077882,0.019690244,0.7514827,0.002345739810619521,0.10392,-0.033848282,-6.35870452773063,37098.00326919556,-0.0018256853,-2.0924067,1,-7.68,-3.1756628,108995,0.00403,108995,3.4440901,0.0,7.3581265195651175,-1.3635912,0.8067676,3.3844352
1.5643066,802998,1.0,21.618879760298597,0.020534255,0.75144285,0.002278297241511532,0.11103,-0.009457993,-6.360518404458132,37143.36769080162,-0.0018244898,-2.1087976,1,-7.9,-3.1760464,109104,0.00402,109104,3.4355493,0.0,7.359940973749817,-1.3491721,0.80553985,3.396002
1.6115733,803998,1.0,21.61820650127186,0.020106407,0.7514092,0.0023143035321485424,0.05203,-0.020119168,-6.360404976153642,37190.78175854683,-0.0018648896,-2.1490536,1,-5.54,-3.175647,109241,0.00401,109241,3.4181736,0.0,7.359828269605734,-1.4019458,0.8139231,3.3816922
1.6026822,804998,1.0,21.617595087195003,0.020348003,0.75138026,0.0022998687583482115,0.02951,-0.06589444,-6.361475859546452,37238.09224629402,-0.0018426343,-2.091144,1,-7.07,-3.1757877,109360,0.00401,109360,3.4013395,0.0,7.360899780541331,-1.3756268,0.80546653,3.3547664
1.5986574,805998,1.0,21.617081886426963,0.021862235,0.75135714,0.0020427938201716695,0.03194,-0.030073738,-6.360960686726633,37285.23601078987,-0.0018516318,-2.0716212,1,-4.83,-3.1754978,109505,0.004,109505,3.4193747,0.0,7.360385370531026,-1.3366517,0.80992395,3.3744469
1.5804105,806998,1.0,21.618058051050248,0.02174115,0.75133,0.0022748026198487936,0.02534,-0.022975275,-6.362208315849008,37329.81001782417,-0.0018228727,-2.093586,1,-7.16,-3.1754532,109622,0.00399,109622,3.412754,0.0,7.361633613690683,-1.3618733,0.80556893,3.3609045
1.5995779,807998,1.0,21.618731296070447,0.020368379,0.7512955,0.0021972999296123157,0.16247,-0.00813771,-6.3627243735763095,37374.90368580818,-0.0018632909,-2.1076047,1,-6.51,-3.1755295,109750,0.00398,109750,3.414937,0.0,7.362150341685649,-1.3762401,0.81165797,3.370566
1.6148971,808998,1.0,21.61899994937426,0.020467877,0.7512688,0.00225458957150098,0.00083,0.013174818,-6.363753856795697,37420.694846868515,-0.0018890471,-2.1174085,1,-7.45,-3.1753047,109871,0.00398,109871,3.4099755,0.0,7.363180457081486,-1.3885467,0.8044716,3.3587594
1.5532634,809998,1.0,21.61974312188533,0.020980773,0.7512411,0.002085723683556437,0.08541,0.009783392,-6.364681067714016,37465.662539720535,-0.0018870005,-2.113436,1,-7.63,-3.1755843,109992,0.00397,109992,3.410058,0.0,7.364108298785366,-1.3751911,0.80718356,3.3646243
1.5993899,810998,1.0,21.61996275823974,0.020418627,0.7512115,0.0022228232664203676,0.00661,-0.002188449,-6.36567313281023,37511.53547620773,-0.0018032253,-2.125952,1,-7.05,-3.1759055,110112,0.00396,110112,3.436502,0.0,7.365100988084859,-1.3794091,0.8104176,3.4034772
1.590058,811998,1.0,21.620926359875742,0.021960359,0.7511772,0.002187723959078649,0.01829,0.017607683,-6.368114469254988,37556.11514902115,-0.0018120727,-2.052665,1,-8.98,-3.1762848,110213,0.00395,110213,3.4271452,0.0,7.367542848847232,-1.32498,0.8091955,3.3839922
1.6139151,812998,1.0,21.621543219414175,0.01976174,0.75115055,0.0020460253171060887,0.05693,-0.021588445,-6.368766879950697,37601.29384613037,-0.0018434369,-2.094552,1,-6.81,-3.176078,110338,0.00394,110338,3.4302173,0.0,7.368195907121753,-1.3599887,0.80592877,3.388439
1.6234246,813998,1.0,21.62233353470191,0.021056706,0.7511202,0.002233892854603995,0.03444,-0.009172385,-6.370860987115526,37646.167963027954,-0.0018657334,-2.0757475,1,-8.56,-3.1761944,110443,0.00394,110443,3.4278972,0.0,7.370290557119962,-1.3292205,0.8134164,3.3936434
1.6024045,814998,1.0,21.622141309189608,0.020519353,0.75108904,0.0023303386632694827,0.07816,-0.015955135,-6.3719146549930805,37692.75153398514,-0.0018590647,-2.104794,1,-7.35,-3.176154,110563,0.00393,110563,3.431994,0.0,7.371344844116025,-1.3662977,0.8211534,3.3862076
1.5760211,815998,1.0,21.622644849013177,0.01989079,0.75107175,0.002094515026417453,0.04764,0.027138619,-6.372409431746319,37738.121571063995,-0.0018652438,-2.0871928,1,-7.06,-3.1761372,110690,0.00392,110690,3.4123592,0.0,7.371840274640889,-1.3590374,0.813171,3.3713717
1.5733713,816998,1.0,21.62280183555733,0.02079793,0.7510327,0.0022037710714349584,0.13371,0.020209426,-6.374937945102853,37784.09505915642,-0.0018530128,-2.0744567,1,-9.13,-3.1767073,110789,0.00391,110789,3.4278479,0.0,7.3743692965908165,-1.3335904,0.8129893,3.3793004
1.6099626,817998,1.0,21.622714263464804,0.021465512,0.7510037,0.0021449294654883096,0.00137,0.014963235,-6.376116926794522,37830.49574780464,-0.0019106185,-2.145422,1,-7.35,-3.1766813,110907,0.0039,110907,3.4299362,0.0,7.375548883298619,-1.3818073,0.80005294,3.404753
1.6195353,818998,1.0,21.622999822848794,0.02132981,0.7509753,0.0024022104606669843,0.07126,0.019815719,-6.377807002531144,37876.24319982529,-0.0019096155,-2.1089978,1,-7.87,-3.1775906,111017,0.0039,111017,3.4311972,0.0,7.377239521875028,-1.3397083,0.81137615,3.3993483
1.6308563,819998,1.0,21.622887211960837,0.02209782,0.7509424,0.002184701287823603,0.06093,0.062259424,-6.378962523057543,37922.68775033951,-0.0019708297,-2.125694,1,-7.95,-3.1776924,111135,0.00389,111135,3.4216664,0.0,7.378395644936338,-1.3703159,0.7982077,3.389831
1.636239,820998,1.0,21.623599866152876,0.021066086,0.75090843,0.002132202346802039,0.04443,0.026022375,-6.37978392565029,37967.683691978455,-0.001961504,-2.0508995,1,-6.98,-3.1777482,111258,0.00388,111258,3.4273732,0.0,7.379217674234662,-1.3101372,0.7998171,3.4026732
1.6150801,821998,1.0,21.623911610231403,0.020426145,0.75088376,0.0019358878127911329,0.00442,0.04372211,-6.3808125701459035,38013.38142776489,-0.0018920152,-2.138175,1,-6.66,-3.1779974,111375,0.00387,111375,3.397617,0.0,7.380246913580247,-1.3673384,0.8056436,3.379682
1.6247957,822998,1.0,21.62441948865144,0.020168047,0.7508558,0.0021058984139493606,0.08849,-0.056240823,-6.3820026189750125,38058.73264861107,-0.0018970196,-2.114163,1,-7.18,-3.1782782,111494,0.00387,111494,3.4123032,0.0,7.381437566147057,-1.376805,0.8110896,3.3697333
1.5957571,823998,1.0,21.625035655256738,0.020086465,0.75084394,0.0021666652025453415,0.03854,-0.0479262,-6.38273739663313,38103.89093160629,-0.0018869692,-2.096983,1,-7.01,-3.1791635,111617,0.00386,111617,3.4292483,0.0,7.3821729664836,-1.3639961,0.80682826,3.3931103
1.6358649,824998,1.0,21.62553731865738,0.020923741,0.7508142,0.0021792345862112392,0.0349,-0.0072325612,-6.384094224624775,38149.248633384705,-0.0018797024,-2.0727897,1,-7.46,-3.1789045,111733,0.00385,111733,3.4149497,0.0,7.383530380460562,-1.3214395,0.80765027,3.385777
1.6202042,825998,1.0,21.625426471760637,0.02146497,0.7507936,0.0021354666919871533,0.0952,0.013098404,-6.384625699522626,38195.68604016304,-0.0018690587,-2.0806203,1,-6.59,-3.1787524,111862,0.00384,111862,3.438951,0.0,7.3840625055872415,-1.3342007,0.8074494,3.4109507
1.6164006,826998,1.0,21.625863382594936,0.020838244,0.75077754,0.0023311646183022975,0.01706,-0.06461129,-6.385735080058224,38241.15529489517,-0.001868555,-2.08288,1,-6.92,-3.1787899,111981,0.00383,111981,3.4476557,0.0,7.385172484617926,-1.332241,0.80552113,3.4091415
1.6140618,827998,1.0,21.62603364285872,0.02077841,0.7507391,0.002147117184648334,0.01187,0.0007945088,-6.387052169568941,38287.094789266586,-0.0018882302,-2.1027966,1,-7.36,-3.1787562,112096,0.00383,112096,3.420744,0.0,7.3864901512988865,-1.3390272,0.81121963,3.4056354
1.5926294,828998,1.0,21.62620125171279,0.02113667,0.7507277,0.0020578979107792696,0.01285,0.0044170246,-6.389446945051027,38333.03825998306,-0.001873329,-2.1086824,1,-9.08,-3.179745,112195,0.00382,112195,3.427629,0.0,7.388885422701547,-1.3540471,0.80146766,3.396458
1.6053505,829998,1.0,21.626279801845534,0.021247614,0.75069684,0.002046724979048745,0.02372,0.010556695,-6.389872155550016,38379.13906621933,-0.0018956473,-2.05965,1,-6.65,-3.179637,112324,0.00381,112324,3.4636643,0.0,7.389311278088387,-1.2871612,0.8036998,3.4436407
