rollout/error,errors,rollout/return,reference_action_mean,rollout/episodes,rollout/return_history,train/loss_critic,reference_action_std,reference_actor_Q_mean,rollout/actions_mean,rollout/Q_mean,total/steps,train/loss_actor,reference_Q_mean,total/steps_per_second,train/param_noise_distance,reference_Q_std,success rate,rollout/goal_tolerance,rollout/actions_std,total/duration,total/episodes,reference_actor_Q_std,rollout/episode_steps,total/epochs
0.00132,0.0006938164760660078,-13.698927643330174,-0.17369585,155079,-18.1,0.08158909,0.82962316,-4.264171,0.0015884009,-4.0831294,2278998,2.3757625,-4.5829134,24.83947801936444,0.0,3.7958434,1.0,0.001,0.67785364,91749.02943706512,155079,3.7926807,14.695638996898355,1
0.00283,0.0007027671720547117,-13.700995970991135,-0.16482918,155125,-17.98,0.09255494,0.8235109,-4.108694,0.0015730531,-4.0832505,2279998,2.3819342,-4.5139384,24.839209369942605,0.0,3.7891932,1.0,0.001,0.67783856,91790.28068256378,155125,3.8345568,14.69770829975826,1
0.00186,0.0007169928097766324,-13.703056627849277,-0.1514054,155171,-20.5,0.07572584,0.8368208,-4.1474504,0.0015609502,-4.0834174,2280998,2.378202,-4.550582,24.83909664407828,0.0,3.7983017,1.0,0.001,0.67781216,91830.95636224747,155171,3.839525,14.699769931237151,1
0.01086,0.0007268774178642713,-13.705264242963077,-0.14806692,155217,-20.36,0.08051854,0.83771026,-4.1117735,0.0015640161,-4.0833797,2281998,2.3826284,-4.5362806,24.839037009624228,0.0,3.8043451,1.0,0.001,0.67778385,91871.43604302406,155217,3.816886,14.701978520394029,1
0.00919,0.0007206262040732111,-13.706558211127641,-0.13257091,155271,-19.14,0.08738549,0.83367443,-4.1543245,0.0015595198,-4.083034,2282998,2.4764392,-4.5580974,24.838750605865727,0.0,3.780589,1.0,0.001,0.67775273,91912.75504255295,155271,3.7757974,14.703273631264048,1
0.00596,0.0007734062621206126,-13.708403621051547,-0.16370769,155314,-18.69,0.07847409,0.82691664,-4.2454553,0.0015921948,-4.0831943,2283998,2.375153,-4.6638737,24.83841074393432,0.0,3.8037813,0.99,0.001,0.6777155,91954.27290201187,155314,3.822468,14.705113511982178,1
0.0013,0.0007718999791365798,-13.710387085977628,-0.17351575,155366,-19.76,0.097698815,0.8359668,-4.038645,0.0015945719,-4.08293,2284998,2.404045,-4.437115,24.838125323702634,0.0,3.782877,0.99,0.001,0.6776832,91995.5902557373,155366,3.7665613,14.707098078086583,1
0.01411,0.0007014161025328794,-13.71208884542132,-0.15937561,155416,-17.99,0.083492205,0.83844537,-4.1894627,0.0016037449,-4.082975,2285998,2.443021,-4.560453,24.837774255121857,0.0,3.7545576,1.0,0.001,0.6776584,92037.15182042122,155416,3.7625797,14.708800895660678,1
0.15865,0.0007232206094630701,-13.714137769115482,-0.1714413,155463,-20.13,0.08050375,0.8343418,-4.200915,0.0016284043,-4.0827885,2286998,2.387834,-4.556408,24.837525788139786,0.0,3.7892635,1.0,0.001,0.67762816,92078.33419108391,155463,3.7825258,14.710850813376817,1
0.07799,0.000722353311492709,-13.716105591460082,-0.2089297,155505,-21.55,0.09868085,0.83070076,-4.1808805,0.0016406409,-4.082963,2287998,2.3458402,-4.561436,24.837271868203167,0.0,3.7831483,1.0,0.001,0.6776081,92119.53761029243,155505,3.7698092,14.71281952348799,1
0.07005,0.0006950226649818887,-13.718598521375764,-0.18434823,155550,-21.48,0.08551162,0.82621515,-4.063227,0.0016370529,-4.0828366,2288998,2.3944345,-4.4779415,24.837245660740635,0.0,3.7388244,1.0,0.001,0.6775824,92159.89692521095,155550,3.755231,14.715313404050145,1
0.07453,0.0007568871366176903,-13.721402403753455,-0.17267446,155590,-21.99,0.09159528,0.83293295,-4.145537,0.0016623279,-4.0830383,2289998,2.378953,-4.548983,24.83700611411166,0.0,3.7806675,0.99,0.001,0.67756057,92201.04828572273,155590,3.7780468,14.718111703837007,1
0.11298,0.0008511553777833954,-13.72388711833042,-0.15000163,155632,-24.03,0.087127425,0.83398736,-4.2853174,0.0016806264,-4.0829873,2290998,2.3627439,-4.683255,24.836804802938108,0.0,3.781278,0.98,0.001,0.67753166,92242.05843615532,155632,3.7823868,14.72059088105274,1
0.0011,0.000808172415354972,-13.72522079840704,-0.18370897,155685,-19.87,0.11006339,0.82591134,-4.1481867,0.0016842618,-4.082917,2291998,2.3236506,-4.5628004,24.836754893918467,0.0,3.7669063,0.99,0.001,0.67751116,92282.5067038536,155685,3.7678204,14.721925683270706,1
0.00222,0.0007133765270831456,-13.727116282355057,-0.14746569,155733,-18.66,0.086007975,0.83892035,-4.2749557,0.0016699595,-4.082975,2292998,2.3249214,-4.667709,24.836203017723303,0.0,3.7798362,1.0,0.001,0.6774893,92324.82108330727,155733,3.785644,14.723822182838576,1
0.08335,0.0007445936165193165,-13.728621313853619,-0.15152316,155786,-18.85,0.08687853,0.8376688,-4.2285132,0.0016892778,-4.0833354,2293998,2.3918242,-4.6546726,24.836026479664195,0.0,3.7629435,0.99,0.001,0.6774554,92365.74143123627,155786,3.7821598,14.72532191596164,1
0.02915,0.0007384891682875529,-13.729844712525667,-0.18328899,155840,-18.01,0.09217551,0.83291614,-4.1889315,0.0016826278,-4.0832686,2294998,2.4055068,-4.6588645,24.836072941532404,0.0,3.7797892,0.99,0.001,0.67743546,92405.83265328407,155840,3.8138673,14.726546457905544,1
0.0389,0.0006925505814021813,-13.731762547469978,-0.15757339,155888,-18.59,0.09574171,0.83829015,-4.2140093,0.0016781992,-4.0831585,2295998,2.3687851,-4.592636,24.836099126308618,0.0,3.80136,1.0,0.001,0.6774133,92445.99920153618,155888,3.7882295,14.728465308426562,1
0.00588,0.0007218452095767872,-13.733005008240191,-0.19660608,155943,-17.94,0.08309178,0.83020955,-4.152979,0.0016904477,-4.082836,2296998,2.331747,-4.567438,24.83615989044309,0.0,3.7888238,1.0,0.001,0.67738205,92486.03689670563,155943,3.7962892,14.729708932109808,1
0.05056,0.0007193238905269402,-13.735536978151606,-0.15525515,155984,-19.49,0.096537955,0.82399166,-4.266454,0.0016917207,-4.082917,2297998,2.3753202,-4.648296,24.836140173998086,0.0,3.8278358,1.0,0.001,0.6773436,92526.37422323227,155984,3.8416233,14.732241768386501,1
0.02785,0.0007202720872156576,-13.7380099343054,-0.1561119,156025,-21.81,0.08698476,0.83596957,-4.3306055,0.0016949178,-4.083411,2298998,2.4053144,-4.6938086,24.836000786841538,0.0,3.800998,0.99,0.001,0.67731,92567.15764069557,156025,3.7817383,14.734709181220959,1
0.02623,0.0007219057037367063,-13.740177358587282,-0.18155742,156068,-23.02,0.09076702,0.8254498,-4.265334,0.0016823264,-4.083193,2299998,2.3990107,-4.6654024,24.83599037103802,0.0,3.8292294,0.99,0.001,0.6772798,92607.46061015129,156068,3.8227713,14.73687751492939,1
0.13145,0.0007019957548030994,-13.741631544561304,-0.17002909,156122,-20.16,0.08385583,0.837564,-4.2485704,0.0017137745,-4.0832143,2300998,2.4134839,-4.611953,24.836072411206377,0.0,3.8022327,1.0,0.001,0.6772639,92647.41871833801,156122,3.75985,14.738332842264382,1
0.14438,0.0006811151238449799,-13.743511919626563,-0.16925745,156171,-18.34,0.096998185,0.8290138,-4.2356157,0.0017121782,-4.082981,2301998,2.3888578,-4.6465697,24.836044333102773,0.0,3.8187819,1.0,0.001,0.6772369,92687.78752064705,156171,3.823539,14.740214252325975,1
0.07549,0.0006830566251235581,-13.74577985468745,-0.1760704,156215,-19.91,0.08234677,0.83209,-4.2464857,0.0017057061,-4.0829926,2302998,2.4417844,-4.6313386,24.835696695184875,0.0,3.794657,1.0,0.001,0.67721486,92729.34954333305,156215,3.7578366,14.742483116218033,1
0.06715,0.0007206977687156822,-13.747656195004575,-0.16740723,156263,-20.2,0.104508065,0.8210475,-4.243513,0.001719527,-4.082799,2303998,2.413353,-4.6288605,24.835625495428676,0.0,3.7897089,1.0,0.001,0.67718863,92769.88012337685,156263,3.7614214,14.744360469208962,1
0.04472,0.0007524241971217308,-13.74943542041187,-0.1663735,156311,-19.59,0.09951281,0.82606643,-4.1894174,0.0017344952,-4.082466,2304998,2.3423285,-4.5564795,24.835575844654972,0.0,3.739808,1.0,0.001,0.67715895,92810.33040738106,156311,3.734031,14.746140706668116,1
0.19185,0.0007267677382729636,-13.751171967434335,-0.16164987,156361,-19.56,0.08955808,0.83378696,-4.2388163,0.001728016,-4.0821853,2305998,2.3798187,-4.6323967,24.835584774139853,0.0,3.7510104,1.0,0.001,0.6771295,92850.56184387207,156361,3.725737,14.747878307250529,1
0.05505,0.0007089961898712066,-13.753255970077683,-0.14987339,156405,-20.06,0.083094925,0.8232308,-4.268034,0.0017401174,-4.0819607,2306998,2.3675497,-4.66977,24.83564664222068,0.0,3.7654312,1.0,0.001,0.6771032,92890.59524941444,156405,3.7539883,14.749963236469423,1
0.15237,0.0006932256358634934,-13.755407409301256,-0.18864284,156452,-20.31,0.110401675,0.80991995,-4.2602625,0.0017843903,-4.0817823,2307998,2.3554664,-4.645644,24.83573465652032,0.0,3.7626843,1.0,0.001,0.6770759,92930.5306212902,156452,3.756613,14.752115664868459,1
0.00101,0.0006851940565264568,-13.758663880421516,-0.1640275,156483,-23.57,0.09480082,0.82594544,-4.3714633,0.0017975193,-4.081447,2308998,2.4040139,-4.696833,24.835957612031624,0.0,3.75098,1.0,0.001,0.6770351,92969.96057367325,156483,3.7223096,14.755372788098388,1
0.00286,0.000799834434927225,-13.761188308576905,-0.20822637,156525,-24.61,0.09403313,0.8135173,-4.319996,0.0018115408,-4.0815043,2309998,2.3880575,-4.68121,24.835932334865593,0.0,3.769418,0.99,0.001,0.6770099,93010.31943774223,156525,3.763271,14.757891710589362,1
0.06433,0.0012553150280177033,-13.76273654495871,-0.18401587,156577,-21.43,0.084617235,0.8154377,-4.437348,0.0018020673,-4.0816283,2310998,2.3811436,-4.7805166,24.836022163030407,0.0,3.7537384,0.98,0.001,0.6769831,93050.24713015556,156577,3.742319,14.759434655153694,1
0.05175,0.0011732681720095658,-13.764502700701033,-0.16387449,156626,-18.86,0.096031226,0.83199656,-4.381128,0.0018070345,-4.0812745,2311998,2.278315,-4.707085,24.836008638942904,0.0,3.782212,0.99,0.001,0.67695415,93090.56191802025,156626,3.7545943,14.76120184388288,1
0.00305,0.0007316983746812119,-13.76589565861193,-0.16743046,156678,-18.54,0.107344605,0.82417023,-4.4072323,0.0018164584,-4.0810447,2312998,2.3893301,-4.797058,24.836077319065073,0.0,3.7927651,1.0,0.001,0.6769296,93130.56849861145,156678,3.8191533,14.762595897318066,1
0.14604,0.0007120975198589266,-13.766958452429563,-0.18452452,156736,-17.36,0.09000465,0.81853855,-4.4903965,0.001816575,-4.0812507,2313998,2.3975377,-4.898822,24.836218324476572,0.0,3.8352,1.0,0.001,0.6769158,93170.30353689194,156736,3.8188553,14.763659912209064,1
0.0047,0.0006897441739813984,-13.768431056146236,-0.14991687,156787,-17.48,0.09287622,0.8283128,-4.5097356,0.0018243747,-4.081168,2314998,2.343111,-4.843687,24.836250939711658,0.0,3.783779,1.0,0.001,0.6769053,93210.44491052628,156787,3.7603981,14.765133588881731,1
0.00293,0.0006903232420625675,-13.770652672923893,-0.1714829,156832,-19.42,0.08803344,0.82359004,-4.5155206,0.001808258,-4.0811443,2315998,2.4112024,-4.848694,24.836252674568417,0.0,3.8043633,1.0,0.001,0.67688453,93250.7021226883,156832,3.7621396,14.767356151805753,1
0.0019,0.0006864329048856263,-13.772600364614542,-0.18926485,156878,-20.51,0.08265178,0.81397194,-4.490511,0.0018218228,-4.0813866,2316998,2.3313813,-4.837791,24.836441944876412,0.0,3.7894588,1.0,0.001,0.67686224,93290.25490617752,156878,3.7623794,14.769304810107217,1
0.00237,0.0006907655339045576,-13.774787634699821,-0.17946488,156923,-21.15,0.093469,0.8159793,-4.489858,0.0018604823,-4.0814586,2317998,2.3461947,-4.837603,24.836495896606333,0.0,3.7757561,1.0,0.001,0.6768401,93330.31558275223,156923,3.7766433,14.771493025241679,1
0.06658,0.0007628846319539157,-13.776903572702716,-0.15693884,156968,-20.4,0.12000612,0.82955307,-4.601319,0.0018787907,-4.0820823,2318998,2.370975,-4.968917,24.836545324566625,0.0,3.811963,0.99,0.001,0.6768168,93370.39309191704,156968,3.821834,14.773603537026656,1
0.03471,0.0007729929751512554,-13.778611369397138,-0.16333519,157018,-20.3,0.105604865,0.81273335,-4.512723,0.0018935385,-4.0820537,2319998,2.3583686,-4.870517,24.83661459940322,0.0,3.8289957,0.99,0.001,0.67680055,93410.39579749107,157018,3.840837,14.775312384567375,1
0.00217,0.0007016449045151371,-13.779916216766834,-0.154913,157072,-18.41,0.081320144,0.8292102,-4.4793863,0.0018845263,-4.082089,2320998,2.325965,-4.8000336,24.836722053190265,0.0,3.7873192,1.0,0.001,0.67678237,93450.25462818146,157072,3.7689059,14.776618366099623,1
0.00077,0.0007344569378551337,-13.782280495178691,-0.18044646,157115,-19.5,0.08686128,0.8154837,-4.5433116,0.0019022689,-4.081862,2321998,2.3505416,-4.865222,24.8366292444224,0.0,3.8182673,1.0,0.001,0.6767536,93490.86694288254,157115,3.8043413,14.778983547083346,1
0.00231,0.0007956372806028729,-13.783856353872388,-0.19889756,157164,-20.93,0.09837358,0.80680984,-4.482751,0.0019131582,-4.081843,2322998,2.3371792,-4.849848,24.83634527011413,0.0,3.837396,0.99,0.001,0.67673075,93532.19947361946,157164,3.8527744,14.780554070906824,1
0.05442,0.000762040649427734,-13.78549120630983,-0.21084635,157215,-18.83,0.1061244,0.804045,-4.499647,0.0018946949,-4.081894,2323998,2.3903666,-4.861223,24.836295723507835,0.0,3.8269153,0.99,0.001,0.6767147,93572.6497168541,157215,3.7957077,14.782189994593391,1
0.17514,0.0006900003459113782,-13.788479637778853,-0.17437679,157252,-21.49,0.08564465,0.81351614,-4.5052805,0.0018991056,-4.0818415,2324998,2.3825836,-4.8423133,24.836341314752893,0.0,3.8485467,1.0,0.001,0.67667955,93612.74152803421,157252,3.8570685,14.785179202808232,1
0.01844,0.0006774842855328493,-13.790737149941194,-0.17259677,157295,-22.95,0.08709291,0.82012707,-4.667947,0.001885983,-4.081807,2325998,2.3365688,-5.0071783,24.836251275267735,0.0,3.8402677,1.0,0.001,0.6766579,93653.34463000298,157295,3.8435583,14.787437617216058,1
0.00372,0.0006676645743242463,-13.7930061396484,-0.21467988,157338,-21.58,0.10714137,0.8057711,-4.636177,0.0018860296,-4.0816326,2326998,2.3546336,-5.009473,24.83630952244326,0.0,3.819893,1.0,0.001,0.67663467,93693.38862109184,157338,3.7998633,14.78970750867559,1
0.03375,0.0007523757534304703,-13.796477047430228,-0.1939581,157368,-25.65,0.084858485,0.8077885,-4.770356,0.0019032201,-4.0817757,2327998,2.3364172,-5.080043,24.83641764923227,0.0,3.8248665,0.99,0.001,0.6765971,93733.24417710304,157368,3.8197906,14.793172690763052,1
0.01726,0.0007538210389837445,-13.798256870243556,-0.17853577,157418,-24.51,0.09543371,0.81472915,-4.6559744,0.001880365,-4.0815063,2328998,2.3263822,-5.0004244,24.83654648998667,0.0,3.8247762,0.99,0.001,0.6765741,93773.02117824554,157418,3.8264444,14.79495356312493,1
0.11466,0.0006936677607485655,-13.800365800219733,-0.15643917,157463,-20.27,0.08705864,0.8259037,-4.8229113,0.0018939876,-4.0815086,2329998,2.3489742,-5.101931,24.836469446838596,0.0,3.8536713,0.99,0.001,0.67654365,93813.57543540001,157463,3.8528,14.797057086426653,1
0.09365,0.0006937900024516783,-13.80195411201544,-0.19915581,157514,-19.86,0.09776804,0.79919994,-4.586177,0.0018838149,-4.0818233,2330998,2.3367414,-4.9115486,24.836317242150304,0.0,3.843943,0.99,0.001,0.6765226,93854.4139726162,157514,3.8385751,14.79864646952017,1
0.10886,0.0006697116664747993,-13.8042803556808,-0.1993782,157557,-19.92,0.08241377,0.8156942,-4.6461964,0.0018791183,-4.081825,2331998,2.3336403,-4.969514,24.836398944231377,0.0,3.863298,1.0,0.001,0.6764977,93894.36871409416,157557,3.866441,14.800973615897739,1
0.0413,0.0007960712212048443,-13.806640947220142,-0.22118942,157598,-21.69,0.11665342,0.80837506,-4.631131,0.0018907795,-4.082134,2332998,2.373446,-4.9476643,24.836389452602774,0.0,3.8092113,0.98,0.001,0.6764727,93934.66809868813,157598,3.7843823,14.803322377187527,1
0.04509,0.0008340810971355254,-13.808946854264727,-0.21444683,157642,-22.43,0.08882225,0.804398,-4.59749,0.0018917564,-4.0823035,2333998,2.4121292,-4.9554796,24.836468060536006,0.0,3.7941604,0.97,0.001,0.6764402,93974.63416743279,157642,3.8074076,14.805622867002448,1
0.00896,0.0007195092231357789,-13.810041978972466,-0.20601214,157698,-19.17,0.09271959,0.80232775,-4.6691046,0.0018781949,-4.0820627,2334998,2.3772602,-4.987712,24.836581350985345,0.0,3.8181689,0.99,0.001,0.6764215,94014.46869850159,157698,3.8208237,14.806719172088423,1
0.00168,0.0006938970948384858,-13.811580422062898,-0.1916346,157749,-18.05,0.09554004,0.8177739,-4.7021484,0.0018868644,-4.08185,2335998,2.3717005,-5.066213,24.83661923428025,0.0,3.8222919,1.0,0.001,0.6763966,94054.5884270668,157749,3.820926,14.808258689437016,1
0.00087,0.000756701945346876,-13.813400676814663,-0.17662434,157798,-19.11,0.08733299,0.8109776,-4.7068143,0.0018765982,-4.0819845,2336998,2.3423545,-5.0441833,24.836553585169295,0.0,3.8344584,0.99,0.001,0.6763717,94095.10027170181,157798,3.8350449,14.810073638449156,1
0.00124,0.0007492150811373261,-13.814935887689423,-0.20506044,157848,-19.09,0.09328949,0.8089873,-4.6362743,0.0018891295,-4.0822077,2337998,2.3081663,-4.974653,24.83668285572601,0.0,3.7731106,0.99,0.001,0.67635846,94134.87354898453,157848,3.7681885,14.811609903198013,1
0.00831,0.0019358450220371736,-13.81770506754831,-0.21120264,157887,-20.44,0.09202637,0.8125564,-4.7127066,0.0018987821,-4.0828843,2338998,2.3815575,-5.0651865,24.83674262379188,0.0,3.8220441,0.99,0.001,0.6763287,94174.90994811058,157887,3.8304288,14.814373570971645,1
0.00147,0.0019083012028851493,-13.818350459331295,-0.18848817,157947,-19.31,0.1068809,0.8137238,-4.7598596,0.0019070534,-4.082511,2339998,2.365163,-5.0842905,24.83675581554211,0.0,3.8209076,0.99,0.001,0.6762985,94215.12283563614,157947,3.8048913,14.815020228304432,1
0.01181,0.0006773116633744833,-13.819746835443038,-0.2061386,158000,-17.02,0.07690393,0.8097193,-4.785081,0.0019266686,-4.0821466,2340998,2.3962324,-5.0806885,24.836915028556966,0.0,3.8118157,1.0,0.001,0.67626935,94254.78153419495,158000,3.7877512,14.816417721518988,1
0.12501,0.0009100500557612225,-13.82180391660603,-0.1434644,158045,-19.13,0.10565379,0.8342536,-4.7259555,0.0019283921,-4.0825095,2341998,2.3609076,-5.08476,24.836851625469684,0.0,3.7763102,0.99,0.001,0.6762406,94295.2848982811,158045,3.795007,14.818469423265526,1
0.00255,0.000945055549480402,-13.823885128724145,-0.16526593,158090,-21.13,0.08575125,0.82310057,-4.833046,0.0019480578,-4.082412,2342998,2.3176064,-5.1004624,24.836709185932676,0.0,3.7989151,0.99,0.001,0.6762226,94336.08866858482,158090,3.7817988,14.820551584540452,1
0.00319,0.0008895830736251728,-13.825559335753223,-0.20320213,158134,-21.32,0.09883296,0.8066322,-4.8200703,0.001952947,-4.0822906,2343998,2.3483386,-5.1016273,24.836443975884652,0.0,3.797206,0.99,0.001,0.67618835,94377.35942697525,158134,3.8120975,14.82222671911164,1
0.05692,0.0007083879249617623,-13.828839308858022,-0.19423161,158173,-23.92,0.09019184,0.8128109,-4.752783,0.0019538417,-4.0820384,2344998,2.337416,-5.019105,24.836392156747824,0.0,3.8000448,0.99,0.001,0.6761551,94417.81983470917,158173,3.7898216,14.825501191733103,1
0.0174,0.0007053126117500867,-13.8307609657439,-0.19535692,158220,-22.88,0.119972475,0.8148411,-4.890257,0.0019673705,-4.081756,2345998,2.280612,-5.176102,24.83632912792395,0.0,3.8018882,0.99,0.001,0.67612803,94458.32304430008,158220,3.823605,14.827423840222474,1
0.00207,0.0006953182305004548,-13.832405587954685,-0.21353458,158269,-19.79,0.08018869,0.80855066,-4.831525,0.001989597,-4.0816646,2346998,2.388491,-5.1743946,24.836198583725476,0.0,3.830311,1.0,0.001,0.67610997,94499.08334755898,158269,3.8098023,14.829069495605584,1
0.01263,0.0007518707481542477,-13.834374506521808,-0.20606168,158315,-19.31,0.09654516,0.8191835,-4.9997377,0.0019885534,-4.0819025,2347998,2.3719742,-5.2656083,24.83610026812797,0.0,3.8404083,0.99,0.001,0.67607784,94539.72139954567,158315,3.8367965,14.831033066986704,1
0.00161,0.0007448145416562403,-13.83555182299231,-0.18671346,158366,-19.33,0.08745899,0.81059885,-4.9492483,0.0020020856,-4.081778,2348998,2.365605,-5.240243,24.83602905471731,0.0,3.8400352,0.99,0.001,0.6760528,94580.25656294823,158366,3.865064,14.832211459530455,1
0.00202,0.0018999808884785213,-13.837567937784454,-0.19108494,158417,-18.56,0.082827814,0.81461483,-4.924312,0.0020206277,-4.0815454,2349998,2.3285508,-5.2291627,24.835862610678756,0.0,3.8042605,0.99,0.001,0.6760296,94621.15477275848,158417,3.804413,14.834222337249159,1
0.09642,0.0006970976276070213,-13.839234667154676,-0.19302903,158467,-18.31,0.08005262,0.82263523,-4.961067,0.002051503,-4.081251,2350998,2.3129504,-5.307836,24.835833355429482,0.0,3.8208442,1.0,0.001,0.6760065,94661.53063416481,158467,3.8502061,14.835890122233652,1
0.11794,0.000692822060128681,-13.840956117994399,-0.16736694,158516,-19.31,0.08955772,0.8235478,-4.905041,0.0020733338,-4.081396,2351998,2.3266327,-5.196638,24.835797417979936,0.0,3.8049839,1.0,0.001,0.67599297,94701.93207073212,158516,3.8157458,14.83761260692927,1
0.03111,0.000691695690101102,-13.842545060101157,-0.1432327,158566,-19.05,0.09213955,0.8304964,-5.0912833,0.0020756444,-4.0810947,2352998,2.340451,-5.336244,24.835669613212218,0.0,3.8413775,1.0,0.001,0.675965,94742.68407678604,158566,3.866094,14.839202603332366,1
