rollout/goal_tolerance,total/steps_per_second,total/epochs,rollout/return,train/loss_critic,reference_action_mean,total/episodes,errors,reference_action_std,reference_actor_Q_std,rollout/Q_mean,rollout/return_history,reference_actor_Q_mean,train/loss_actor,success rate,rollout/actions_std,total/steps,rollout/error,reference_Q_mean,train/param_noise_distance,rollout/episodes,rollout/actions_mean,reference_Q_std,total/duration,rollout/episode_steps
0.001,25.826863263024315,1,-14.908857758099247,0.10100086,-0.1509112,165324,0.0007266285057847017,0.7873498,2.3300555,-3.982517,-21.67,-2.817995,2.227688,1.0,0.6726811,2628998,0.00112,-3.4425066,0.0,165324,0.016133137,2.4386516,101793.15905404091,15.90199245118676
0.001,25.826375294652546,1,-14.910723680629888,0.103332974,-0.14282201,165363,0.0007412603410071992,0.7978844,2.3498254,-3.982538,-23.22,-2.8532717,2.1794007,1.0,0.6726527,2629998,0.1091,-3.4651031,0.0,165363,0.016139396,2.448924,101833.80245947838,15.903859992864184
0.001,25.825960944629617,1,-14.911890411621398,0.109059855,-0.13378507,165419,0.0006977060944047167,0.79357666,2.3269904,-3.9824858,-19.84,-2.8198206,2.2257404,1.0,0.6726408,2630998,0.29101,-3.4420674,0.0,165419,0.016149713,2.4272351,101874.1570019722,15.905029047449204
0.001,25.82553744772971,1,-14.914429905412348,0.11645335,-0.15399252,165455,0.0007007476416863297,0.7897179,2.3502624,-3.9821572,-21.33,-2.760898,2.1971474,1.0,0.6726119,2631998,0.00529,-3.3475895,0.0,165455,0.01615906,2.4494698,101914.54893541336,15.907570034148257
0.001,25.825238112368964,1,-14.917473880123515,0.11384019,-0.121029876,165487,0.0010653984293304281,0.8006336,2.3263776,-3.982104,-25.13,-2.9022923,2.2253847,0.99,0.67258817,2632998,0.04473,-3.516748,0.0,165487,0.016184345,2.4236596,101954.4520187378,15.91060929257283
0.001,25.824967715706304,1,-14.919590157496964,0.103304595,-0.14881073,165527,0.002756333996937269,0.7923093,2.3237522,-3.982868,-26.8,-2.8239243,2.244006,0.97,0.67256314,2633998,0.04631,-3.4288669,0.0,165527,0.016197016,2.4421463,101994.24173521996,15.912715146169507
0.001,25.824701026899202,1,-14.921507045401011,0.12556309,-0.14257921,165569,0.0023520138438837637,0.79234856,2.3506944,-3.9829707,-24.51,-2.8469002,2.2317345,0.98,0.6725511,2634998,0.20241,-3.4638102,0.0,165569,0.016207993,2.456584,102034.01763510704,15.914633778062319
0.001,25.824393106489207,1,-14.924469055138555,0.118794985,-0.12873302,165601,0.0019060322375325897,0.79829526,2.3422394,-3.9829,-25.36,-2.8509521,2.280438,0.99,0.6725266,2635998,0.01884,-3.4725127,0.0,165601,0.016238557,2.457569,102073.9573290348,15.917597115959445
0.001,25.82421808437577,1,-14.92642096048779,0.11299761,-0.13154902,165645,0.0009331076950080372,0.79376006,2.3526585,-3.9832022,-25.21,-2.859581,2.223821,0.99,0.67250746,2636998,0.16391,-3.4914198,0.0,165645,0.01623024,2.4480627,102113.37247014046,15.919544809683359
0.001,25.823905579232107,1,-14.92911636890391,0.11060711,-0.1608807,165680,0.0010130592780851833,0.7828491,2.3546402,-3.9835522,-23.96,-2.7740672,2.2649767,0.97,0.67250276,2637998,0.01678,-3.4078178,0.0,165680,0.016218368,2.454041,102153.33199334145,15.922229599227427
0.001,25.823794601055848,1,-14.930897154304748,0.11815312,-0.14590883,165724,0.0008081723477810135,0.7982831,2.342167,-3.9832013,-23.54,-2.857653,2.2488773,0.98,0.672481,2638998,0.01819,-3.4918828,0.0,165724,0.016222253,2.4459453,102192.49497485161,15.924012213077164
0.001,25.823550927817006,1,-14.933854182377605,0.11384793,-0.13603464,165755,0.0008771986784204927,0.7915018,2.3579614,-3.9837823,-23.89,-2.8673844,2.2720048,0.97,0.6724581,2639998,0.12928,-3.5006247,0.0,165755,0.016235178,2.461464,102232.18361330032,15.92695846279147
0.001,25.82329427660712,1,-14.937321679544947,0.11600931,-0.15677352,165783,0.001337779272894745,0.7898282,2.3331063,-3.9835327,-28.72,-2.8613787,2.293804,0.97,0.6724327,2640998,0.11214,-3.468253,0.0,165783,0.016246567,2.433206,102271.92439937592,15.930421092633141
0.001,25.823086998054034,1,-14.93793980909195,0.12743467,-0.15083615,165839,0.0013153545460179153,0.7957833,2.355014,-3.983229,-24.95,-2.850437,2.2337205,0.98,0.67242,2641998,0.00198,-3.4723415,0.0,165839,0.0162506,2.4506247,102311.47035980225,15.931041552348965
0.001,25.82295647700536,1,-14.939470479727042,0.12357948,-0.15846717,165886,0.000723086954532931,0.78798944,2.3246067,-3.98288,-18.47,-2.951046,2.246951,1.0,0.67239904,2642998,0.00231,-3.55857,0.0,165886,0.016265327,2.434396,102350.71272158623,15.932574177447162
0.001,25.822663716016635,1,-14.940784041944134,0.1084939,-0.16151935,165935,0.0007167760115876501,0.7890794,2.3355238,-3.9828165,-19.75,-2.8610656,2.2798126,1.0,0.67238206,2643998,0.12486,-3.4685178,0.0,165935,0.016282037,2.4439418,102390.59878087044,15.933889776117155
0.001,25.82214423229504,1,-14.942186850460589,0.11416919,-0.18843494,165983,0.0009202237795941427,0.78234744,2.330931,-3.9828568,-19.47,-2.8476639,2.2317917,0.99,0.6723643,2644998,0.00127,-3.4568627,0.0,165983,0.016299648,2.4357917,102431.38510131836,15.93528855364706
0.001,25.82181709061301,1,-14.943216791640317,0.11298963,-0.1795312,166035,0.0009045449568083814,0.7837072,2.360749,-3.9826345,-18.98,-2.9087262,2.2262053,0.99,0.67234695,2645998,0.04913,-3.5226793,0.0,166035,0.01630274,2.4675694,102471.4097661972,15.936320655283524
0.001,25.82136370962622,1,-14.944984344894028,0.10597229,-0.1499625,166080,0.0008073465099214697,0.78434366,2.334891,-3.9829612,-19.53,-2.8877726,2.2403347,0.99,0.672332,2646998,0.13446,-3.5084112,0.0,166080,0.01632061,2.439662,102511.9366183281,15.938084055876686
0.001,25.821170688598393,1,-14.946378050395483,0.11848457,-0.15012103,166126,0.000822539531460813,0.7855137,2.345244,-3.9827526,-19.9,-2.9024415,2.222072,0.99,0.6723199,2647998,0.13823,-3.4987793,0.0,166126,0.016317409,2.4418712,102551.43083691597,15.93947967205615
0.001,25.821004388208838,1,-14.948354095203706,0.13868144,-0.19172432,166170,0.0015252688581250944,0.77891594,2.35981,-3.9827795,-22.41,-2.8237922,2.236366,0.98,0.67231506,2648998,0.00114,-3.4110634,0.0,166170,0.016317662,2.4623818,102590.81948065758,15.941451525546128
0.001,25.8205595150066,1,-14.950574574333674,0.11315451,-0.16361535,166210,0.0018065472314020303,0.7814045,2.3454208,-3.9829297,-23.0,-2.852119,2.2157547,0.98,0.672317,2649998,0.10235,-3.4669807,0.0,166210,0.016318997,2.4358552,102631.31588840485,15.943667649359245
0.001,25.820167928259067,1,-14.952344003753293,0.109264545,-0.17944181,166254,0.0017451497665049534,0.78065825,2.347007,-3.982826,-23.13,-2.91133,2.1850517,0.98,0.6723001,2650998,0.00234,-3.5021973,0.0,166254,0.016333243,2.4483159,102671.60180234909,15.945438906733072
0.001,25.820073747526074,1,-14.952985388731886,0.116769075,-0.16444595,166310,0.0006586943788025268,0.78877556,2.3634384,-3.9825697,-18.96,-2.8722124,2.242072,1.0,0.67229044,2651998,0.00133,-3.499781,0.0,166310,0.016324865,2.4358594,102710.70586133003,15.946082616799952
0.001,25.820017388645645,1,-14.95458534708697,0.10420377,-0.18787794,166356,0.0007384674252187763,0.7870973,2.3520489,-3.9824371,-18.7,-2.8241465,2.2759798,1.0,0.67226684,2652998,0.00137,-3.4697797,0.0,166356,0.016333295,2.4426146,102749.65969491005,15.947684483877948
0.001,25.81993302362547,1,-14.956106560578835,0.1070036,-0.1762685,166403,0.0007314569179877372,0.7876753,2.3574276,-3.9823775,-20.17,-2.9125662,2.2054293,1.0,0.67225105,2653998,0.00686,-3.5229397,0.0,166403,0.01634916,2.4491127,102788.72519040108,15.949207646496758
0.001,25.81988020332327,1,-14.957692746727226,0.13325751,-0.19790255,166449,0.0006984637950304363,0.77873373,2.3259733,-3.982381,-20.37,-2.9747677,2.1988363,1.0,0.6722358,2654998,0.10174,-3.529315,0.0,166449,0.016373305,2.4481943,102827.66531419754,15.950795739235442
0.001,25.81970020360011,1,-14.95967349586464,0.11673086,-0.18472214,166491,0.000925291305271472,0.78985393,2.375261,-3.9825776,-20.96,-2.872335,2.3178887,0.99,0.6722174,2655998,0.02344,-3.4495096,0.0,166491,0.016381769,2.4719148,102867.11228466034,15.952772221921906
0.001,25.819584198210695,1,-14.961605437928592,0.10526106,-0.17343144,166534,0.0010085425146081036,0.7853722,2.358452,-3.982385,-22.24,-2.8000474,2.236092,0.98,0.6721998,2656998,0.00083,-3.4407585,0.0,166534,0.016409969,2.4394667,102906.30474925041,15.954699941153159
0.001,25.81937142051644,1,-14.964362688887954,0.10986883,-0.19429821,166567,0.0010479907312098639,0.7856197,2.3624277,-3.9825113,-24.47,-2.8431044,2.2882593,0.97,0.6721689,2657998,0.19911,-3.4455137,0.0,166567,0.016437603,2.46362,102945.88341093063,15.957452556628864
0.001,25.819242271497078,1,-14.965310078682503,0.13415092,-0.1954184,166619,0.0007747366052677716,0.78074294,2.347872,-3.982356,-23.18,-2.854547,2.2637353,0.98,0.6721568,2658998,0.00182,-3.4558644,0.0,166619,0.016429478,2.4614954,102985.12915444374,15.958402103001458
0.001,25.818913302618405,1,-14.967364694587783,0.13964048,-0.19669504,166660,0.0012426082347047527,0.7735513,2.3215885,-3.982405,-23.64,-2.973297,2.270918,0.98,0.67214274,2659998,0.05655,-3.4882956,0.0,166660,0.016437767,2.4562392,103025.17262530327,15.960452418096724
0.001,25.81842878584613,1,-14.968460767906523,0.1115078,-0.16453585,166713,0.001214293332573099,0.7805058,2.3514519,-3.9822984,-20.33,-2.911446,2.249691,0.99,0.67213243,2660998,0.03553,-3.4945369,0.0,166713,0.016430695,2.4663322,103065.83805203438,15.961550688908483
0.001,25.817958906959223,1,-14.969621558739048,0.12898359,-0.18534958,166763,0.0007066052796963212,0.7821613,2.3379397,-3.981941,-18.25,-2.8883214,2.2224848,1.0,0.67211276,2661998,0.08085,-3.4916728,0.0,166763,0.016437443,2.4543238,103106.44654726982,15.962713551567195
0.001,25.817686085051637,1,-14.972098321342926,0.1331911,-0.18801224,166800,0.0007108052088622626,0.78460765,2.3186126,-3.9816425,-21.45,-2.8723803,2.2542977,1.0,0.6720904,2662998,0.00121,-3.4631214,0.0,166800,0.016456127,2.4253953,103146.26923680305,15.965191846522782
0.001,25.81756621322956,1,-14.972365227293158,0.13189958,-0.19476514,166855,0.0011479152951607264,0.78170544,2.3673687,-3.9817286,-20.46,-2.8222013,2.2327845,0.99,0.6720768,2663998,0.0169,-3.429643,0.0,166855,0.016454842,2.4554715,103185.48146629333,15.965455035809535
0.001,25.81713651616501,1,-14.973811449627034,0.1368723,-0.21740167,166905,0.001165893734334663,0.7716922,2.3392398,-3.9816513,-17.95,-2.946768,2.2566679,0.99,0.6720619,2664998,0.0028,-3.5212193,0.0,166905,0.016440405,2.4438488,103225.93283462524,15.966903328240615
0.001,25.816690697229074,1,-14.975298585239047,0.12089201,-0.22401083,166954,0.000721243771940728,0.77268255,2.3372333,-3.9813454,-19.92,-2.9279833,2.2393575,1.0,0.6720436,2665998,0.03088,-3.5047278,0.0,166954,0.016456624,2.4407077,103266.45003676414,15.968392491344922
0.001,25.81637241834078,1,-14.978369314609097,0.113143645,-0.19620545,166985,0.0008101158183294141,0.7749986,2.3334367,-3.982001,-23.68,-2.8275096,2.2752872,0.98,0.67203456,2666998,0.07717,-3.4283373,0.0,166985,0.016486475,2.4293125,103306.45827317238,15.971452525675959
0.001,25.816042616786852,1,-14.981414509137068,0.12023159,-0.23597138,167012,0.0009644932723966011,0.76764786,2.3287292,-3.9820743,-26.72,-2.8827353,2.290446,0.96,0.6720058,2667998,0.00134,-3.448092,0.0,167012,0.01650719,2.4385746,103346.51362347603,15.97448686321941
0.001,25.81579997710259,1,-14.983054094013564,0.11022353,-0.21074581,167061,0.0010051654639136585,0.7726556,2.354338,-3.9818442,-25.13,-2.9741867,2.2375305,0.97,0.67198294,2668998,0.0198,-3.5503597,0.0,167061,0.016526416,2.4669847,103386.22093319893,15.976122494178773
0.001,25.81564255233087,1,-14.984794082797745,0.10213211,-0.20865478,167106,0.0008131573841725757,0.7766716,2.3691223,-3.981963,-21.02,-2.8400207,2.2703838,0.99,0.67196375,2669998,0.09399,-3.4209123,0.0,167106,0.016547674,2.464572,103425.58759045601,15.97786434957452
0.001,25.815450415037482,1,-14.985463116396767,0.13726464,-0.19576903,167161,0.0006967775303387301,0.7822436,2.356003,-3.981712,-19.01,-2.9013224,2.275564,1.0,0.6719481,2670998,0.08243,-3.4633698,0.0,167161,0.016549299,2.464111,103465.09385108948,15.97853566322288
0.001,25.815255121289187,1,-14.987542015047667,0.12749876,-0.20578925,167202,0.0007085373345812203,0.7851704,2.3438895,-3.9820213,-19.69,-2.8622384,2.293788,1.0,0.67193013,2671998,0.16523,-3.415128,0.0,167202,0.016550252,2.4631004,103504.61335539818,15.980616260571045
0.001,25.814697780823913,1,-14.989069927352089,0.11921501,-0.20109023,167245,0.000692990531867144,0.78231966,2.3585472,-3.9818578,-21.43,-2.8741617,2.2848854,1.0,0.6719095,2672998,0.01167,-3.4748178,0.0,167245,0.016563427,2.4563994,103545.58564639091,15.982145953541211
0.001,25.81459486080761,1,-14.991619043064489,0.12117839,-0.21228583,167284,0.000982483913004656,0.7853216,2.3797777,-3.9821844,-22.41,-2.8571827,2.2996426,0.99,0.67188764,2673998,0.0168,-3.4634364,0.0,167284,0.016568376,2.4686244,103584.73624777794,15.98469070562636
0.001,25.814323762394963,1,-14.993712834304498,0.11131339,-0.2285738,167325,0.0009998507175611369,0.7721173,2.3670018,-3.982153,-24.06,-2.8493836,2.2991695,0.99,0.67186874,2674998,0.02554,-3.45686,0.0,167325,0.01658016,2.4599786,103624.56226325035,15.9867861945316
0.001,25.81382551616355,1,-14.995315795448436,0.11675904,-0.185323,167371,0.0009362400975289928,0.7840298,2.3583593,-3.9821525,-21.64,-2.8380587,2.3135931,0.99,0.6718483,2675998,0.01123,-3.4149265,0.0,167371,0.016583547,2.4666605,103665.30130624771,15.988385084632343
0.001,25.81320523800682,1,-14.997079114774662,0.107199155,-0.201461,167415,0.0009317258431212091,0.7781359,2.3495104,-3.9819992,-21.65,-2.8507094,2.3061063,0.99,0.67183095,2676998,0.02736,-3.4275954,0.0,167415,0.01658807,2.4583695,103706.53219223022,15.990150225487561
0.001,25.812815085604903,1,-14.9982085808975,0.1182001,-0.19217248,167465,0.0007234204079264977,0.7728177,2.3987765,-3.9817674,-20.1,-2.779306,2.294913,1.0,0.67181253,2677998,0.08163,-3.3917148,0.0,167465,0.016583685,2.493211,103746.84013032913,15.991281760367839
0.001,25.8126444338648,1,-15.000071639224863,0.100601606,-0.18357925,167506,0.0007397625519560115,0.7818097,2.3303103,-3.9814901,-20.29,-2.864942,2.3007038,1.0,0.67179096,2678998,0.00538,-3.428144,0.0,167506,0.0165813,2.4601145,103786.26672148705,15.993146514154716
0.001,25.812423748937487,1,-15.002094897045659,0.11366045,-0.15682672,167550,0.0014752542223623116,0.78904366,2.3788261,-3.9814467,-21.28,-2.8083835,2.2954211,0.99,0.671778,2679998,0.04803,-3.4362283,0.0,167550,0.016592827,2.4735138,103825.89508318901,15.995165622202327
0.001,25.812306605272486,1,-15.005107977634696,0.0997705,-0.19195032,167581,0.0016189474457869706,0.788332,2.349301,-3.9810534,-25.92,-2.812074,2.2571797,0.98,0.6717478,2680998,0.02796,-3.3621254,0.0,167581,0.01661433,2.4666226,103865.10748529434,15.998174017340869
0.001,25.812125841964708,1,-15.007493183946927,0.11412733,-0.2016936,167619,0.0009147381091546454,0.78119475,2.3749151,-3.9809074,-25.03,-2.8073986,2.328175,0.98,0.6717272,2681998,0.08515,-3.4088721,0.0,167619,0.016636586,2.4683256,103904.57633829117,16.000554829703077
0.001,25.81195845302085,1,-15.009549201350367,0.11155619,-0.18493815,167658,0.0009416280640220648,0.7812463,2.3460197,-3.9814372,-26.17,-2.85193,2.3313286,0.97,0.67170835,2682998,0.0111,-3.4261703,0.0,167658,0.016659137,2.4545884,103943.9918859005,16.00260649655847
0.001,25.811733199121985,1,-15.010726849919504,0.11246863,-0.1716143,167710,0.0007011845137436869,0.7910974,2.3666475,-3.981436,-20.37,-2.739048,2.2839372,0.99,0.6716964,2683998,0.07398,-3.3641806,0.0,167710,0.016664289,2.4635444,103983.64105558395,16.00378629777592
0.001,25.81141264468145,1,-15.011600250365115,0.10880347,-0.17960288,167755,0.0006816422146959438,0.7938897,2.3789132,-3.9814675,-18.62,-2.849105,2.3283002,1.0,0.67168623,2684998,0.13093,-3.4409585,0.0,167755,0.01666291,2.4773226,104023.67499065399,16.004661560013115
0.001,25.81113059384181,1,-15.013080269352244,0.108577244,-0.17286378,167810,0.0019472248063928954,0.78890437,2.3598423,-3.9813652,-18.96,-2.790342,2.3163598,0.99,0.6716799,2685998,0.00943,-3.358957,0.0,167810,0.01667218,2.4874542,104063.5546836853,16.006137894046837
0.001,25.810793419530484,1,-15.014136612217179,0.15253682,-0.15725198,167862,0.0006859969799839866,0.788421,2.3781316,-3.981246,-17.26,-2.8333445,2.2954202,1.0,0.67166644,2686998,0.00041,-3.4329047,0.0,167862,0.016678294,2.4829645,104103.657579422,16.007196387508788
0.001,25.810470040465617,1,-15.016152183105723,0.1412786,-0.15470754,167903,0.0007542549529592127,0.79171747,2.3898408,-3.9815674,-20.72,-2.8425527,2.308983,0.99,0.671647,2687998,0.06448,-3.4612489,0.0,167903,0.016682394,2.4777644,104143.70585989952,16.009207697301417
0.001,25.809948668205614,1,-15.01880455882528,0.123047136,-0.15681338,167938,0.000925379063384239,0.79249305,2.3088489,-3.9816701,-24.27,-2.8464823,2.2782881,0.98,0.67163754,2688998,0.07144,-3.3878284,0.0,167938,0.016700301,2.4451706,104184.55435800552,16.0118555657445
0.001,25.80953340784969,1,-15.019095579087722,0.12104083,-0.1628581,167997,0.0008367707860871405,0.79310656,2.3989081,-3.9814079,-19.91,-2.763577,2.3414397,0.99,0.6716204,2689998,0.0595,-3.399773,0.0,167997,0.016706513,2.49765,104224.97599983215,16.01214902647071
0.001,25.80934655972728,1,-15.021067039604844,0.10472808,-0.15102272,168035,0.0006619780095573179,0.78913414,2.3851037,-3.981335,-19.58,-2.7870882,2.303132,0.99,0.6716061,2690998,0.13655,-3.3820965,0.0,168035,0.016714845,2.48629,104264.4761955738,16.01411610676347
0.001,25.80885003182842,1,-15.023995811294036,0.09626544,-0.17749828,168071,0.0022724208256184072,0.78504324,2.3658223,-3.9816122,-23.71,-2.833099,2.2917712,0.96,0.6715958,2691998,0.09039,-3.4208999,0.0,168071,0.016752604,2.4887333,104305.22850418091,16.01702851770978
0.001,25.808285370829868,1,-15.025214282740201,0.107220516,-0.14571495,168119,0.002326167620800473,0.79127014,2.3780653,-3.9815414,-23.92,-2.8035028,2.3075686,0.96,0.6715856,2692998,0.00321,-3.410252,0.0,168119,0.016751543,2.4782665,104346.25785112381,16.0182489784022
0.001,25.80778554072369,1,-15.026866470430827,0.11754846,-0.16117613,168165,0.0007142417948728776,0.79310083,2.3698595,-3.9812672,-20.13,-2.787272,2.3292277,1.0,0.6715639,2693998,0.00252,-3.407424,0.0,168165,0.01675742,2.4756365,104387.02676558495,16.01990307138822
0.001,25.80759347151312,1,-15.028946648752125,0.13671798,-0.1494057,168206,0.0009427683865776127,0.79138744,2.3653793,-3.9818487,-21.42,-2.8616242,2.327236,0.99,0.67154706,2694998,0.04368,-3.4880567,0.0,168206,0.016751602,2.4564261,104426.5519361496,16.0219790019381
0.001,25.80735920728677,1,-15.03033508861602,0.13024795,-0.1398779,168254,0.0009339350812173619,0.7914145,2.3439684,-3.9818356,-21.16,-2.8305068,2.3643956,0.99,0.6715389,2695998,0.08066,-3.421714,0.0,168254,0.016775038,2.4665885,104466.24849700928,16.023369429552936
0.001,25.807220464329703,1,-15.033015420269185,0.11292353,-0.15818597,168285,0.0008956839917237564,0.79394084,2.35296,-3.9818568,-23.97,-2.8441286,2.327151,0.99,0.6715203,2696998,0.01833,-3.3818302,0.0,168285,0.016785886,2.4829485,104505.55896663666,16.02605104435927
0.001,25.807027300208468,1,-15.03474169478637,0.114121564,-0.1609139,168328,0.0006669757550349088,0.78771853,2.4177394,-3.9819,-23.97,-2.6579418,2.3336809,1.0,0.6715082,2697998,0.00336,-3.3028333,0.0,168328,0.01679894,2.5105646,104545.09032034874,16.02777909795162
0.001,25.80681226523851,1,-15.035984083620383,0.12158528,-0.14649715,168380,0.0007600279938187479,0.80158377,2.3683267,-3.982082,-21.24,-2.8135054,2.338668,0.99,0.6714996,2698998,0.00441,-3.4199362,0.0,168380,0.016817167,2.4763348,104584.71089959145,16.029017698063903
0.001,25.80663529486129,1,-15.0372378006424,0.16842107,-0.1670437,168431,0.0007167926477797526,0.7859519,2.3707373,-3.9822273,-18.07,-2.6919708,2.3368485,1.0,0.6714932,2699998,0.0824,-3.3041065,0.0,168431,0.016815554,2.475581,104624.1778190136,16.030273524469962
0.001,25.806629006878417,1,-15.04022865690779,0.11389193,-0.15878415,168462,0.0007246085388260752,0.7928943,2.3945467,-3.98189,-22.68,-2.8152914,2.3825316,0.99,0.6714606,2700998,0.13799,-3.4137828,0.0,168462,0.016828157,2.5021882,104662.95304512978,16.033259726229062
0.001,25.80651210577443,1,-15.042504451038576,0.11348357,-0.14978497,168500,0.001032987525505908,0.8000828,2.4027767,-3.9817843,-24.54,-2.8179555,2.32203,0.98,0.6714451,2701998,0.0093,-3.4469647,0.0,168500,0.016846163,2.5058973,104702.17706775665,16.03553115727003
0.001,25.806342172491185,1,-15.043731830317412,0.10479745,-0.14622921,168550,0.0010976487262041438,0.7987149,2.4052377,-3.981871,-23.65,-2.7097087,2.3138123,0.97,0.6714401,2702998,0.00131,-3.3102498,0.0,168550,0.016846702,2.5171535,104741.61668992043,16.036754672204093
