reference_Q_mean,train/loss_actor,reference_action_mean,total/steps_per_second,rollout/error,reference_actor_Q_std,total/steps,rollout/actions_std,reference_action_std,total/episodes,reference_Q_std,rollout/return_history,rollout/episodes,rollout/return,rollout/episode_steps,total/duration,train/param_noise_distance,success rate,errors,rollout/actions_mean,rollout/goal_tolerance,reference_actor_Q_mean,train/loss_critic,rollout/Q_mean,total/epochs
-1.866882,2.0125515,-0.20804955,22.6841609542029,0.00125,1.8474497,1487998,0.7237541,0.8427436,158239,2.077668,-13.91,158239,-8.40406600142822,9.403269737548898,65596.34288454056,0.0,0.99,0.00127824061401826,0.0007896893,0.00102,-1.0471351,0.097607225,-3.3869274,1
-1.9008296,2.0114481,-0.18735544,22.68439251447285,0.00311,1.8285515,1488998,0.7236839,0.847965,158298,2.06407,-15.0,158298,-8.406638112926252,9.405842145826227,65639.75645589828,0.0,0.99,0.0013213303638549884,0.0007856156,0.00102,-1.0852208,0.09196444,-3.386996,1
-1.9242814,2.0404978,-0.21222182,22.684261085510034,0.00067,1.8881383,1489998,0.7236211,0.8399242,158367,2.0944047,-14.54,158367,-8.409321386399945,9.408525766100261,65684.22019052505,0.0,1.0,0.0006919689960257225,0.00077806745,0.00102,-1.0698559,0.0854017,-3.3870068,1
-1.8757856,2.0732288,-0.19274886,22.683880821647644,0.00677,1.8347843,1490998,0.72355396,0.8451158,158418,2.0554855,-15.76,158418,-8.41256675377798,9.411771389614817,65729.40546298027,0.0,1.0,0.0007162684313949577,0.0007785956,0.00102,-1.0462765,0.10293694,-3.387572,1
-1.8437845,1.9975171,-0.18007772,22.683822165884905,0.04666,1.9086286,1491998,0.72349477,0.8530434,158488,2.1174762,-14.4,158488,-8.414744333955882,9.413949321084246,65773.65970730782,0.0,1.0,0.000674265726515813,0.0007810142,0.00102,-1.035458,0.08710198,-3.3876147,1
-1.9573333,1.9607742,-0.18387239,22.683751090683682,0.00149,1.8742367,1492998,0.7234071,0.8478664,158537,2.0924551,-16.21,158537,-8.417990752947262,9.417195985795114,65817.95021605492,0.0,1.0,0.0007006400327719483,0.00080530095,0.00101,-1.1454731,0.1126022,-3.3876126,1
-1.810014,2.0232272,-0.20811982,22.68348316396142,0.05198,1.8750966,1493998,0.72333366,0.8437231,158598,2.0848885,-14.83,158598,-8.420824978877413,9.420030517408794,65862.81256723404,0.0,1.0,0.0007167869707629669,0.0008383235,0.00101,-0.98326415,0.092269145,-3.3879373,1
-1.8933964,1.989534,-0.18534714,22.683338034994918,0.00617,1.8754268,1494998,0.7232646,0.84737045,158660,2.1077144,-14.93,158660,-8.423440060506744,9.422645909491996,65907.31918263435,0.0,1.0,0.000689533037651677,0.0008384339,0.00101,-1.0705552,0.093654774,-3.3879297,1
-1.8797305,1.9983083,-0.19921534,22.683435880149133,0.08601,1.8159719,1495998,0.72320026,0.84261584,158733,2.0425742,-12.07,158733,-8.425418785003748,9.424624999212513,65951.11992311478,0.0,1.0,0.0007029019969195041,0.00079654367,0.00101,-1.0366298,0.09878557,-3.3879957,1
-1.9453869,2.025768,-0.2037428,22.683480987154063,0.00123,1.8457388,1496998,0.7231175,0.8467222,158789,2.0571806,-15.62,158789,-8.42836090661192,9.427561103099082,65995.07372117043,0.0,0.99,0.0007526960074088612,0.0008070438,0.00101,-1.1296995,0.10295959,-3.3885849,1
-1.881671,2.0523093,-0.19305794,22.68336949515949,0.00247,1.8372393,1497998,0.7230392,0.84720665,158845,2.0425272,-14.5,158845,-8.430753250023608,9.4299474330322,66039.48325753212,0.0,0.99,0.0007628922348716605,0.00081664533,0.001,-1.0659678,0.0898498,-3.388489,1
-1.8620303,1.9798967,-0.18736422,22.68349061269008,0.0113,1.813871,1498998,0.72296846,0.8498532,158900,2.0147495,-17.67,158900,-8.434398993077407,9.433587161736941,66083.21556830406,0.0,0.98,0.0008319021021750179,0.00085149886,0.001,-1.0295079,0.09539755,-3.3887925,1
-1.8888073,2.0241132,-0.19319718,22.68347556372158,0.00108,1.7924577,1499998,0.7229151,0.84543383,158966,2.01322,-15.16,158966,-8.436634248833084,9.435822754551287,66127.34436511993,0.0,0.99,0.0007502722838342798,0.00084853196,0.001,-1.0391951,0.10279089,-3.3890386,1
-1.8986814,1.9917836,-0.19593583,22.68313021721173,0.03278,1.8518931,1500998,0.7228486,0.84480447,159028,2.0359168,-15.02,159028,-8.439388032296199,9.438576854390421,66172.43676805496,0.0,1.0,0.000680748050953673,0.0008507705,0.001,-1.0524774,0.09335381,-3.3892646,1
-1.8457358,2.0036423,-0.19207935,22.6831341867774,0.00296,1.7800065,1501998,0.72275543,0.8460962,159081,1.986256,-16.39,159081,-8.442466416479656,9.441649222723015,66216.5108063221,0.0,0.99,0.0007681554642487267,0.0008525888,0.001,-1.0337486,0.10718281,-3.3894022,1
-1.833874,2.0379283,-0.20158571,22.6832109244467,0.00427,1.8066791,1502998,0.7226812,0.84390074,159136,2.0048046,-16.96,159136,-8.444990448421477,9.444173537100342,66260.3722641468,0.0,0.99,0.0007579684286150148,0.00084851077,0.001,-1.0114129,0.08834116,-3.3894746,1
-1.8782858,2.0438514,-0.19577177,22.683312111492285,0.00154,1.7805274,1503998,0.7226206,0.84482956,159215,1.9860241,-11.89,159215,-8.446496875294413,9.445680369311937,66304.16195869446,0.0,1.0,0.0006693673937311197,0.000817257,0.001,-1.0430534,0.09840248,-3.3891866,1
-1.8335049,2.029406,-0.19096915,22.683076883104818,0.0107,1.8240324,1504998,0.72253084,0.84773105,159275,2.0524452,-14.46,159275,-8.449850886830953,9.449034688431958,66348.93527698517,0.0,1.0,0.000666857103697261,0.00083012914,0.001,-1.0214964,0.106566876,-3.3892086,1
-1.8233047,1.990665,-0.20015539,22.683079707497868,0.00113,1.806885,1505998,0.72244716,0.8429686,159325,2.00874,-17.7,159325,-8.453073905538993,9.452251686803702,66393.01273989677,0.0,0.99,0.000736901934932621,0.0008498297,0.001,-1.0101502,0.09437758,-3.389376,1
-1.8340595,2.0395265,-0.20784461,22.683189543817907,0.00106,1.7978321,1506998,0.7223701,0.84142005,159377,1.9981403,-18.3,159377,-8.456163687357648,9.455341736888007,66436.77676320076,0.0,0.99,0.0007632536061408179,0.0008877716,0.001,-1.0175347,0.0879612,-3.3893838,1
-1.861759,1.9981457,-0.20939247,22.6832913705546,0.00295,1.7881793,1507998,0.7223029,0.8470455,159440,2.0148478,-16.35,159440,-8.458667837431008,9.457846211741094,66480.56383728981,0.0,1.0,0.0007114799051997857,0.0008794156,0.001,-1.0479276,0.0992702,-3.3896832,1
-1.8812208,1.9900173,-0.20287216,22.68316278329287,0.04922,1.8354489,1508998,0.72225237,0.8453495,159515,2.0451186,-13.9,159515,-8.460740369244272,9.459919129862396,66525.02626800537,0.0,1.0,0.0007133255597578375,0.0008979657,0.001,-1.0769894,0.10234666,-3.389872,1
-1.7462512,2.0171854,-0.19703984,22.683109224106644,0.00835,1.7944691,1509998,0.72218937,0.8455225,159585,2.0006714,-12.1,159585,-8.462537205877746,9.461716326722437,66569.26901340485,0.0,1.0,0.0007236374650742288,0.0009036483,0.001,-0.9334062,0.09355643,-3.3900082,1
-1.8137661,2.0035229,-0.18422334,22.683099936709805,0.12562,1.8098083,1510998,0.7221385,0.848493,159657,2.0170522,-12.57,159657,-8.464790143870923,9.463969634904828,66613.38195466995,0.0,1.0,0.0007008647384922018,0.00088621804,0.001,-0.9953536,0.09905562,-3.3902018,1
-1.8373954,1.9696277,-0.2023617,22.68298984432289,0.10559,1.769228,1511998,0.7220767,0.8445659,159727,1.9791135,-13.54,159727,-8.466802732161751,9.465982582781871,66657.7911632061,0.0,1.0,0.0007245146955279383,0.00089144823,0.001,-1.0472326,0.095999315,-3.390369,1
-1.8348897,2.015609,-0.1938004,22.683001656292483,0.06571,1.8194336,1512998,0.7220349,0.84490055,159799,2.027912,-12.76,159799,-8.468820205383013,9.468000425534578,66701.84232783318,0.0,1.0,0.0006830516772926371,0.0009180346,0.001,-1.0100114,0.102606334,-3.39092,1
-1.788166,1.9725412,-0.18934464,22.682946777734575,0.08,1.7843499,1513998,0.72197384,0.8480792,159868,1.9712857,-12.24,159868,-8.471013586208622,9.47019416018215,66746.08968734741,0.0,1.0,0.0007091131652097637,0.0009329885,0.001,-0.9973818,0.09483084,-3.391177,1
-1.8368671,1.9860911,-0.20423259,22.682820364229084,0.0488,1.8128724,1514998,0.721909,0.8431339,159917,1.9964612,-15.78,159917,-8.474471131899673,9.473651956952668,66790.54789805412,0.0,1.0,0.0007340852711447064,0.00091499096,0.001,-1.0404847,0.10401628,-3.391169,1
-1.8715429,1.9710716,-0.17485361,22.682644806059837,0.00268,1.7820526,1515998,0.7218418,0.8530511,159979,1.9859308,-16.55,159979,-8.477031360366048,9.476212502891004,66835.15141034126,0.0,1.0,0.0006883869249967385,0.00089383713,0.001,-1.0692956,0.11127997,-3.3913403,1
-1.9000638,2.0262094,-0.18288071,22.68248533935433,0.02308,1.7490132,1516998,0.7217698,0.84961104,160047,1.9405462,-14.25,160047,-8.479234224946422,9.478415715383607,66879.70816707611,0.0,1.0,0.0006747066086927192,0.0009153911,0.001,-1.0924473,0.096036784,-3.3914146,1
-1.9016805,2.02796,-0.19758563,22.682599791031386,0.00462,1.7871947,1517998,0.72169477,0.84580064,160112,2.0006993,-13.9,160112,-8.481612870990308,9.4807946937144,66923.45736312866,0.0,1.0,0.0006558910089720814,0.0009247919,0.001,-1.1035669,0.10433305,-3.3913827,1
-1.8660655,1.9013709,-0.18695135,22.682592391418122,0.00071,1.7864037,1518998,0.72163874,0.8484216,160181,1.9661996,-13.25,160181,-8.483840155823724,9.483022330988069,66967.56586670876,0.0,1.0,0.0006582427630363087,0.00090077403,0.001,-1.0499082,0.092695855,-3.391818,1
-1.842794,1.9607674,-0.20289421,22.682097540351492,0.00618,1.7600658,1519998,0.721567,0.840404,160239,1.9657604,-15.07,160239,-8.486560699954444,9.485736930460126,67013.11451888084,0.0,0.99,0.0007091189261296645,0.00091570907,0.001,-1.0567663,0.106457785,-3.3918204,1
-1.8630196,1.9767334,-0.19959743,22.681688770217832,0.00191,1.8099158,1520998,0.7215122,0.8490401,160302,2.0099175,-14.16,160302,-8.488658906314331,9.487835460568178,67058.4106593132,0.0,1.0,0.0007022349625635005,0.00096876285,0.001,-1.0332568,0.103663616,-3.3926022,1
-1.8683013,2.0196102,-0.18179442,22.681558350137728,0.04505,1.7501009,1521998,0.7214515,0.85231036,160377,1.9620067,-12.92,160377,-8.490943215049539,9.490120154386227,67102.8849298954,0.0,1.0,0.0006877619561689594,0.00095202716,0.001,-1.0722203,0.098071724,-3.3926415,1
-1.8067356,2.0074575,-0.19692636,22.681548352709168,0.02827,1.7735047,1522998,0.7213908,0.8487846,160426,1.947406,-16.09,160426,-8.494296435739843,9.493467393065961,67147.00320792198,0.0,0.99,0.000728932657620204,0.00096487283,0.001,-1.0029317,0.093930304,-3.3935707,1
-1.8449945,1.9783177,-0.20638585,22.681102706196,0.15115,1.7625862,1523998,0.72131985,0.8439354,160481,1.9632523,-18.34,160481,-8.49724889550788,9.496420136963254,67192.41210365295,0.0,0.99,0.0007288583119785193,0.00096710294,0.001,-1.0855759,0.09413466,-3.3940325,1
-1.8406038,2.0182743,-0.1944352,22.68095133003922,0.02835,1.7739903,1524998,0.7212578,0.8490025,160530,1.9707139,-18.11,160530,-8.500492119852987,9.499663614277704,67236.95041751862,0.0,1.0,0.0007270629948458937,0.0009494812,0.001,-1.059361,0.111569434,-3.39464,1
-1.8603203,1.9595587,-0.19549881,22.68085018672119,0.01803,1.7771807,1525998,0.7211931,0.8480636,160585,1.9470258,-17.97,160585,-8.503571317370863,9.50274309555687,67281.34031295776,0.0,1.0,0.0006906494291035345,0.0009670005,0.001,-1.1089795,0.108114146,-3.3947186,1
-1.7235887,2.0495672,-0.20459731,22.680617748431196,0.01838,1.7878889,1526998,0.7211298,0.84549814,160650,1.9776882,-15.67,160650,-8.505857454092748,9.50502956738251,67326.12034368515,0.0,1.0,0.0006771079264878969,0.00096229307,0.001,-0.9609839,0.10314744,-3.3950448,1
-1.8186979,1.9825184,-0.20399795,22.680252067772237,0.14779,1.8212451,1527998,0.7210803,0.84606576,160724,1.9779955,-12.99,160724,-8.507777307682735,9.506949802145293,67371.2970840931,0.0,1.0,0.0006578794808975045,0.0010026915,0.001,-1.0083144,0.10576491,-3.3952935,1
-1.8710042,2.0519,-0.20225209,22.67992724699571,0.0015,1.7462239,1528998,0.7210297,0.8490464,160796,1.9373564,-12.43,160796,-8.509633324212045,9.508806189208686,67416.35382461548,0.0,1.0,0.000689366408152532,0.000994144,0.001,-1.110375,0.09835781,-3.3954577,1
-1.8500521,1.957299,-0.21801162,22.679607131224763,0.10546,1.8078967,1529998,0.72097814,0.8465269,160862,1.9765532,-13.87,160862,-8.512028944063855,9.511202148425358,67461.39786052704,0.0,1.0,0.0006941769683302747,0.001037977,0.001,-1.0333909,0.103934325,-3.396034,1
-1.8936962,2.0259547,-0.20300348,22.679296060931243,0.09776,1.7459016,1530998,0.72091466,0.85049987,160930,1.9058123,-13.56,160930,-8.51427328652209,9.513446840241098,67506.41624355316,0.0,1.0,0.0007513731729842466,0.0010265898,0.001,-1.0998063,0.10024967,-3.3958669,1
-1.80526,2.0025947,-0.20969784,22.679098304366416,0.02153,1.800074,1531998,0.7208454,0.8459402,160994,1.9644244,-13.58,160994,-8.516659005925687,9.515832888182167,67551.0983479023,0.0,1.0,0.0007041596539039942,0.0010280662,0.001,-0.9789674,0.09002103,-3.3961844,1
-1.7893524,1.9889078,-0.20619203,22.67878538197001,0.00152,1.7885369,1532998,0.720773,0.8462625,161051,1.9693061,-15.64,161051,-8.519307548540525,9.518475513967624,67596.12449169159,0.0,0.99,0.000967161041879835,0.0010214107,0.001,-0.99163026,0.106165335,-3.3969135,1
-1.8335645,1.9905424,-0.21603799,22.678670062084084,0.03875,1.785689,1533998,0.72070277,0.84494,161115,1.9632505,-16.15,161115,-8.521614995500109,9.520783291437793,67640.56251096725,0.0,0.99,0.0009590303237726854,0.0010243377,0.001,-1.0229077,0.10282406,-3.3971288,1
-1.835862,2.066195,-0.1995991,22.67836101385115,0.07837,1.776139,1534998,0.7206345,0.84718037,161178,1.9548997,-15.02,161178,-8.52441400191093,9.523582622938614,67685.57917666435,0.0,1.0,0.0007058841024296034,0.0010293038,0.001,-1.0514946,0.10258313,-3.3973088,1
-1.7462609,2.0029955,-0.19444317,22.678310446645334,0.00121,1.7923238,1535998,0.7205564,0.84470963,161228,1.969639,-16.66,161228,-8.527445604981764,9.526614483836555,67729.82509493828,0.0,1.0,0.0007240490531394988,0.0010109871,0.001,-0.95258874,0.108550675,-3.397403,1
-1.8366551,1.9911646,-0.19992925,22.678382213404884,0.00142,1.7591347,1536998,0.7204916,0.8492666,161286,1.9448268,-17.22,161286,-8.530399414704315,9.529562392272114,67773.70561695099,0.0,0.99,0.0011009766575157851,0.0009873292,0.001,-1.0593333,0.09797955,-3.397664,1
-1.8716298,1.9897335,-0.22243643,22.678515291222443,0.00204,1.785777,1537998,0.7204429,0.84257615,161360,1.9598994,-12.5,161360,-8.532244670302429,9.531408031730292,67817.40251731873,0.0,1.0,0.0007330981146749916,0.0009862557,0.001,-1.0795472,0.11360537,-3.3982346,1
-1.8113024,1.987964,-0.21673523,22.678687770733802,0.04679,1.783803,1538998,0.72038996,0.8471256,161425,1.9579728,-13.77,161425,-8.534632182127924,9.533795880439833,67860.98100376129,0.0,1.0,0.0007552370402139737,0.00097347226,0.001,-1.0551399,0.105638206,-3.398462,1
-1.8927326,1.9811654,-0.19014919,22.678235229204162,0.00602,1.825101,1539998,0.72033775,0.8536607,161499,1.9703743,-13.24,161499,-8.536467718066366,9.535631799577706,67906.43030357361,0.0,1.0,0.000710848083264767,0.00095850835,0.001,-1.0763829,0.102514245,-3.3987906,1
-1.7833989,2.0051997,-0.2140608,22.67838753330052,0.08007,1.790356,1540998,0.72028446,0.84396625,161570,1.9721793,-13.11,161570,-8.538491056508015,9.537655505353717,67950.06910157204,0.0,1.0,0.0007275056101891695,0.0009871515,0.001,-1.0384706,0.11393169,-3.3990695,1
-1.8378413,2.03824,-0.18874441,22.678199084843477,0.01608,1.7837876,1541998,0.7202413,0.8501215,161637,1.9395423,-13.68,161637,-8.540649727475763,9.539814522664983,67994.72895669937,0.0,1.0,0.0007290574051640766,0.0010006672,0.001,-1.0523518,0.11666397,-3.3994918,1
-1.7867193,2.0264916,-0.18780465,22.67819542135169,0.03037,1.8015167,1542998,0.7201575,0.85223305,161693,1.9545176,-15.77,161693,-8.543560945742858,9.54271984563339,68038.83516001701,0.0,0.99,0.0007594998821971745,0.0010169892,0.001,-0.9904984,0.10362551,-3.3997648,1
-1.8349583,2.0833428,-0.1905065,22.678210372585013,0.04374,1.7639748,1543998,0.7200984,0.85254747,161762,1.9423699,-14.05,161762,-8.545709128225418,9.54486838688938,68082.88549375534,0.0,1.0,0.0007334383062693293,0.0010174928,0.001,-1.067857,0.10858616,-3.3999767,1
-1.8020762,2.0049691,-0.19562441,22.678186263601404,0.00286,1.7659355,1544998,0.7200363,0.85257894,161823,1.9243137,-14.32,161823,-8.548129746698553,9.547289322284223,68127.053109169,0.0,1.0,0.000692774653945608,0.0010139118,0.001,-1.0461231,0.10813561,-3.4004624,1
-1.8239515,2.009818,-0.21278906,22.67827373769105,0.00543,1.7758749,1545998,0.71997076,0.84535867,161875,1.9643672,-17.05,161875,-8.55130193050193,9.550461776061777,68170.88539814949,0.0,1.0,0.0006868134643429783,0.0010046529,0.001,-1.084945,0.11514416,-3.4010253,1
-1.7607518,2.0245156,-0.20188808,22.677997789001257,0.00163,1.7985295,1546998,0.7199144,0.84843963,161937,1.9719086,-15.62,161937,-8.553684457535955,9.552844624761482,68215.8105134964,0.0,1.0,0.0006943785632082546,0.0010500478,0.001,-1.0351644,0.09910471,-3.4015863,1
-1.7504206,2.013599,-0.1830147,22.675315987000122,0.02793,1.7979562,1547998,0.71985096,0.8519825,162009,1.9683177,-14.52,162009,-8.555839490398682,9.555000030862482,68267.9791932106,0.0,1.0,0.0006874939710119737,0.0010604375,0.001,-0.9643251,0.0990371,-3.4017067,1
-1.8063157,2.0518618,-0.19286804,22.6750925226237,0.00204,1.7723402,1548998,0.7197905,0.84755045,162072,1.9261715,-13.54,162072,-8.55828273853596,9.557443605311219,68312.75323152542,0.0,1.0,0.0007006618987322104,0.0010370708,0.001,-1.046756,0.1050198,-3.401898,1
-1.883569,2.059206,-0.20533752,22.674533160389547,0.00347,1.804042,1549998,0.7197329,0.8459273,162129,1.9670424,-15.4,162129,-8.561034731602613,9.560195893393532,68358.54079270363,0.0,1.0,0.0007315470883654491,0.0010605613,0.001,-1.152233,0.09684954,-3.402483,1
-1.8698845,2.072536,-0.20407663,22.674292326463927,0.00252,1.811431,1550998,0.71968037,0.84233594,162204,1.9685692,-14.3,162204,-8.562748144312101,9.561909693965623,68403.36966943741,0.0,1.0,0.0006959483202430924,0.0010898416,0.001,-1.1220125,0.09510865,-3.4028668,1
-1.8209119,2.0366447,-0.19842982,22.67407164646906,0.00101,1.8118321,1551998,0.7196394,0.8489412,162286,1.9807941,-11.64,162286,-8.564133689905475,9.56329566321186,68448.13865804672,0.0,1.0,0.000684868383865304,0.0010649886,0.001,-1.0362878,0.11678933,-3.4030583,1
-1.8110775,2.0336158,-0.20543204,22.67379583416584,0.0036,1.7936875,1552998,0.71958107,0.8437004,162353,1.9751891,-12.69,162353,-8.566395446958172,9.565557766102259,68493.07506155968,0.0,1.0,0.0006549562524339072,0.001041095,0.001,-1.0501683,0.107123144,-3.4031236,1
-1.8906687,2.0172505,-0.20066184,22.67395284761065,0.16288,1.7952157,1553998,0.71952474,0.84536904,162412,1.9424431,-15.25,162412,-8.569065093712288,9.568227717163756,68536.70422816277,0.0,1.0,0.0007224920483819468,0.0010432675,0.001,-1.1510013,0.09268552,-3.403481,1
-1.9157189,2.0636556,-0.19161107,22.673742841714624,0.00514,1.7558712,1554998,0.7194657,0.8478754,162478,1.9329873,-15.12,162478,-8.57130811556026,9.570471079161486,68581.4428987503,0.0,1.0,0.0007491387547881993,0.001052697,0.001,-1.1598629,0.10529238,-3.4039962,1
-1.8686461,2.0141098,-0.19457443,22.673919562808504,0.00237,1.7554829,1555998,0.7194011,0.8469721,162537,1.9133497,-14.97,162537,-8.573807809914051,9.572971077354694,68625.01190805435,0.0,1.0,0.0007464258153674586,0.0010755834,0.001,-1.0902425,0.111448966,-3.4042976,1
-1.8928773,2.0893056,-0.20693648,22.673584884787655,0.00283,1.7850295,1556998,0.7193422,0.8470049,162612,1.934039,-13.27,162612,-8.575744717487025,9.574902221238284,68670.12904715538,0.0,0.99,0.0008145973587618626,0.0010868816,0.001,-1.1490684,0.113102056,-3.4045029,1
-1.8451083,2.0337088,-0.20479248,22.673100607096032,0.00302,1.7949686,1557998,0.71927184,0.8464425,162674,1.9490403,-12.1,162674,-8.577516997184553,9.576674822036711,68715.70090913773,0.0,1.0,0.000718526984793461,0.0011231767,0.001,-1.0898119,0.09648106,-3.4051983,1
-1.9009897,2.0419226,-0.20486932,22.67320973923221,0.14368,1.7837945,1558998,0.7192209,0.8459806,162735,1.9670786,-14.75,162735,-8.580637232310197,9.579789227885827,68759.47507786751,0.0,0.99,0.0007545602589859744,0.001135161,0.001,-1.2105843,0.09265883,-3.4058661,1
-1.9173639,1.9635937,-0.212936,22.67323251770052,0.0022,1.8008987,1559998,0.7191697,0.8465976,162801,1.9560798,-14.7,162801,-8.582901824927365,9.58205416428646,68803.5108704567,0.0,1.0,0.000706693461999591,0.0011582082,0.001,-1.1995308,0.10258887,-3.406303,1
-1.8948734,2.0470426,-0.21503972,22.673274261329432,0.08028,1.7680528,1560998,0.7191001,0.84669405,162857,1.91944,-14.56,162857,-8.585875952522766,9.585028583358406,68847.48898673058,0.0,1.0,0.0006739380234441394,0.0011557533,0.001,-1.1627405,0.088085845,-3.4064438,1
-1.8397889,2.0295355,-0.19934107,22.673226165526575,0.08079,1.7944853,1561998,0.7190482,0.85016793,162921,1.9532958,-15.26,162921,-8.588229878284567,9.587382841990904,68891.73991370201,0.0,1.0,0.0007152345889967812,0.001158932,0.001,-1.1368012,0.09689239,-3.4066856,1
