rollout/episodes,reference_actor_Q_std,rollout/return_history,reference_Q_mean,total/steps,total/steps_per_second,train/loss_critic,rollout/goal_tolerance,success rate,reference_actor_Q_mean,reference_Q_std,rollout/return,rollout/actions_std,rollout/actions_mean,rollout/Q_mean,reference_action_std,train/loss_actor,reference_action_mean,total/episodes,rollout/error,errors,train/param_noise_distance,rollout/episode_steps,total/duration,total/epochs
175414,2.6398606,-15.77,-2.9267693,2322998,24.213815701333314,0.054263063,0.001,1.0,-2.2171893,2.6131363,-12.244142428768514,0.6892356,-0.0018069905,-3.6843436,0.84915763,1.8147562,-0.13312244,175414,0.14823,0.0006790631021207341,0.0,13.242928158527826,95936.88283801079,1
175464,2.6470318,-16.72,-2.8813138,2323998,24.213501045599802,0.058880113,0.001,1.0,-2.1754913,2.6254163,-12.245999179318835,0.68920285,-0.0017882346,-3.6840305,0.8545055,1.8192794,-0.14209478,175464,0.04048,0.0006653601232874321,0.0,13.244785255095062,95979.42881631851,1
175527,2.6696994,-16.45,-2.9286325,2324998,24.213083838414423,0.08758082,0.001,1.0,-2.2454252,2.6385891,-12.24702182570203,0.6891834,-0.0017853923,-3.6838455,0.8533215,1.7963271,-0.13431512,175527,0.01525,0.0006715670182778162,0.0,13.245808337178895,96022.38258934021,1
175575,2.621621,-16.65,-2.8662868,2325998,24.212892677451013,0.05419574,0.001,1.0,-2.1693876,2.601597,-12.249033176705112,0.68915176,-0.0017660432,-3.6836488,0.85698855,1.7937299,-0.11150968,175575,0.02978,0.0006797976946737169,0.0,13.247820019934501,96064.44099783897,1
175635,2.6360695,-16.59,-2.8914497,2326998,24.212640102045658,0.061257076,0.001,1.0,-2.1960402,2.6128895,-12.250251942949868,0.6891367,-0.0017692681,-3.6836867,0.85842824,1.8038971,-0.09954518,175635,0.01581,0.0006851356365294886,0.0,13.249039200614911,96106.74384093285,1
175700,2.660044,-15.62,-2.8755856,2327998,24.21244123802747,0.061476644,0.001,1.0,-2.177973,2.6304648,-12.250996015936256,0.6891271,-0.0017977514,-3.6836696,0.8535746,1.8441929,-0.12814994,175700,0.01327,0.0006886650737084495,0.0,13.249783722253841,96148.83427548409,1
175757,2.6561933,-15.57,-2.8771093,2328998,24.21215493991558,0.059111036,0.001,1.0,-2.1885846,2.6284475,-12.2524565166679,0.68910176,-0.0017908941,-3.6834543,0.85339534,1.7896107,-0.101975776,175757,0.02349,0.0006966358782803543,0.0,13.251244616146156,96191.27276277542,1
175815,2.6311982,-16.51,-2.8975244,2329998,24.211805899947667,0.058274385,0.001,1.0,-2.2095034,2.6117039,-12.253738304467765,0.6890718,-0.001782221,-3.683297,0.84758395,1.7969046,-0.14594926,175815,0.12441,0.0006938282336286374,0.0,13.25252680374257,96233.96163129807,1
175873,2.6564064,-15.18,-2.88971,2330998,24.211529868213542,0.057016253,0.001,1.0,-2.1888454,2.6286008,-12.255059048290528,0.6890503,-0.0017686706,-3.6832676,0.85012895,1.8093251,-0.13324359,175873,0.1111,0.0006764365634638565,0.0,13.25384794709819,96276.36141490936,1
175930,2.6523018,-16.26,-2.877714,2331998,24.211420981936353,0.0608279,0.001,1.0,-2.1913133,2.6245873,-12.256414483033025,0.68902737,-0.0017776577,-3.68313,0.8535043,1.7978446,-0.12036524,175930,0.04812,0.0006807260779736961,0.0,13.255203774228386,96318.0972211361,1
175984,2.670606,-17.07,-2.8569512,2332998,24.211266532406302,0.060533267,0.001,1.0,-2.172037,2.6502104,-12.258091644694971,0.6889989,-0.0017809358,-3.6830978,0.8535902,1.8259326,-0.113888234,175984,0.1043,0.0006865328175650524,0.0,13.25688130739158,96360.01474261284,1
176053,2.646444,-15.25,-2.8296225,2333998,24.211117180680617,0.051868998,0.001,1.0,-2.1276765,2.6194043,-12.258581222699982,0.68898195,-0.0017719263,-3.6830087,0.85237134,1.807917,-0.111213595,176053,0.00087,0.0007270108708573157,0.0,13.257371359760981,96401.9125008583,1
176109,2.6487553,-15.4,-2.8949518,2334998,24.210932209416516,0.054336373,0.001,1.0,-2.203615,2.6222417,-12.259981034472968,0.68895733,-0.0017910948,-3.6829689,0.8567268,1.7747601,-0.11397568,176109,0.00211,0.0007243794078780005,0.0,13.258771556252094,96443.95266580582,1
176172,2.6592972,-15.5,-2.9304147,2335998,24.210531796872143,0.059406303,0.001,1.0,-2.2545667,2.635781,-12.260909792702586,0.6889306,-0.0017995863,-3.6826546,0.8585675,1.8329014,-0.10137544,176172,0.08227,0.0006862469920821595,0.0,13.259700746997252,96486.85206913948,1
176223,2.6539466,-17.2,-2.803217,2336998,24.210297795223802,0.054147765,0.001,1.0,-2.1242461,2.6380064,-12.262803379808538,0.68890125,-0.0017913494,-3.6826496,0.8487894,1.7793503,-0.13218343,176223,0.07744,0.0006795725518941104,0.0,13.26159468400833,96529.08938860893,1
176285,2.6469114,-16.69,-2.8899956,2337998,24.210143191202825,0.05382329,0.001,1.0,-2.2046113,2.6264644,-12.26380009643475,0.6888885,-0.0017904281,-3.6826258,0.8509631,1.8258977,-0.124631606,176285,0.00592,0.0006910670388435118,0.0,13.262591825736733,96571.01081705093,1
176343,2.6470022,-14.86,-2.8545074,2338998,24.20967876130719,0.053502716,0.001,1.0,-2.1784039,2.626379,-12.264932546230925,0.6888611,-0.0017864616,-3.6823878,0.85259414,1.7788206,-0.12531263,176343,0.00132,0.0006878510304513323,0.0,13.263724672938535,96614.16919493675,1
176401,2.6484585,-16.51,-2.9227924,2339998,24.209420297347517,0.054978188,0.001,1.0,-2.2356548,2.6302881,-12.266359034245838,0.6888394,-0.001783579,-3.6822748,0.8550844,1.8043594,-0.11078481,176401,0.03066,0.0006574634207096839,0.0,13.265151558097743,96656.50689935684,1
176453,2.6531065,-17.76,-2.8941498,2340998,24.209153490740388,0.052982643,0.001,1.0,-2.2000184,2.617097,-12.268196063541,0.6888139,-0.0017837763,-3.682335,0.8569455,1.8008707,-0.12897827,176453,0.00029,0.0006885776544447907,0.0,13.266988943231341,96698.87883090973,1
176502,2.6535664,-18.78,-2.8602376,2341998,24.208957771385357,0.059784237,0.001,1.0,-2.1647382,2.6233833,-12.270115919366352,0.6887851,-0.0017763596,-3.6826725,0.8552527,1.7708521,-0.11083134,176502,0.0026,0.0006935554108972403,0.0,13.268909134174118,96740.96762514114,1
176557,2.648529,-17.92,-2.8758473,2342998,24.208715968089844,0.053967055,0.001,1.0,-2.1770208,2.617954,-12.271600672870518,0.68875176,-0.0017786189,-3.6823995,0.85580564,1.8009224,-0.0959874,176557,0.05943,0.0006990011990044477,0.0,13.27039426360892,96783.24133706093,1
176613,2.6644993,-17.34,-2.9296334,2343998,24.20864471930477,0.052220408,0.001,1.0,-2.2242641,2.6321728,-12.273122590069814,0.6887379,-0.0017559937,-3.6825004,0.8551716,1.8131183,-0.12194403,176613,0.09508,0.0006711726789585499,0.0,13.27191656333339,96824.8337392807,1
176673,2.6483035,-15.67,-2.8827171,2344998,24.208522741129666,0.054901145,0.001,1.0,-2.1978412,2.6246877,-12.27429771385554,0.6887113,-0.0017419354,-3.6822333,0.85508794,1.7935711,-0.11179342,176673,0.06111,0.0006642527052801101,0.0,13.27309209669842,96866.62937164307,1
176739,2.6552548,-14.37,-2.878396,2345998,24.208478763955508,0.051741,0.001,1.0,-2.1899278,2.6376536,-12.274936488268011,0.68869406,-0.0017337631,-3.6820903,0.85662335,1.7687442,-0.13054131,176739,0.0014,0.0006893238900144597,0.0,13.27373132132693,96908.1131811142,1
176805,2.656933,-14.55,-2.9316802,2346998,24.208304872597907,0.060166277,0.001,1.0,-2.2165844,2.6303687,-12.275653969061961,0.68866223,-0.0017263782,-3.681706,0.8589295,1.769276,-0.13115908,176805,0.00158,0.0007223049797838469,0.0,13.274449252000792,96950.11742258072,1
176864,2.6672752,-13.77,-2.8879662,2347998,24.20792555566631,0.05109061,0.001,1.0,-2.1995182,2.6378305,-12.276828523611362,0.68863493,-0.0017261618,-3.6815312,0.85826784,1.7511208,-0.11972749,176864,0.00742,0.0006910964218793357,0.0,13.275624208431337,96992.94533109665,1
176928,2.6425605,-14.92,-2.9053946,2348998,24.2077274859705,0.061934862,0.001,1.0,-2.2057612,2.6175764,-12.277757053716766,0.68862545,-0.0017143099,-3.6816444,0.8500743,1.7718575,-0.13830684,176928,0.02318,0.0006807718191377087,0.0,13.276553174172545,97035.04805898666,1
176988,2.664743,-15.4,-2.8636723,2349998,24.207453604334784,0.050667476,0.001,1.0,-2.1781392,2.6424685,-12.278934165028138,0.68860215,-0.0017276532,-3.6815937,0.85322857,1.8098307,-0.12880357,176988,0.04938,0.0006952711611859561,0.0,13.277730693606346,97077.45549821854,1
177050,2.66896,-14.23,-2.8534665,2350998,24.207208047395763,0.056668404,0.001,1.0,-2.1796763,2.6519632,-12.279621575826038,0.6885791,-0.0017135104,-3.681562,0.853276,1.7880973,-0.1359444,177050,0.00288,0.0006975575068753027,0.0,13.278418525840157,97119.75025773048,1
177099,2.6711583,-17.51,-2.9559908,2351998,24.207010966476492,0.06372112,0.001,1.0,-2.2679188,2.6395342,-12.28181412656198,0.68856305,-0.0017018479,-3.6817067,0.85723704,1.7920946,-0.14276682,177099,0.00201,0.0006963264850723379,0.0,13.28061140943766,97161.85130238533,1
177152,2.66371,-18.6,-2.9078221,2352998,24.206540612262547,0.08455648,0.001,1.0,-2.2099903,2.6349027,-12.283530527456648,0.6885429,-0.0016870098,-3.681569,0.85538596,1.8232366,-0.13634975,177152,0.0218,0.0006773212782014848,0.0,13.28232817015896,97205.05039072037,1
177215,2.6703136,-15.64,-2.9021802,2353998,24.206405876855815,0.050338663,0.001,1.0,-2.2162728,2.6388922,-12.284490590525632,0.68852574,-0.0017008161,-3.6814575,0.8550046,1.7513187,-0.12954451,177215,0.10373,0.0007087217082517569,0.0,13.283288660666422,97246.90282297134,1
177270,2.6852987,-15.77,-2.919027,2354998,24.206277599692275,0.060603045,0.001,1.0,-2.2312334,2.6569383,-12.285998758955266,0.68850476,-0.0017103403,-3.6812773,0.8547933,1.7670892,-0.13215186,177270,0.10105,0.0006915753556358174,0.0,13.284797202008235,97288.72976446152,1
177325,2.6714115,-17.05,-2.8923764,2355998,24.205852664410674,0.051033564,0.001,1.0,-2.201622,2.6550722,-12.28749471309742,0.6884857,-0.00170579,-3.6812649,0.85642445,1.8256276,-0.13661896,177325,0.10698,0.0006820713786849716,0.0,13.286293528831242,97331.74999713898,1
177395,2.6517818,-14.85,-2.8937595,2356998,24.205575135585693,0.06379935,0.001,1.0,-2.2074974,2.626327,-12.287888610163758,0.688462,-0.0017060677,-3.680901,0.8531334,1.7982309,-0.1302626,177395,0.00231,0.0006684732154621409,0.0,13.28668789988444,97374.17875003815,1
177451,2.669787,-14.45,-2.91949,2357998,24.205486239700125,0.079052426,0.001,0.99,-2.2301288,2.649076,-12.288998089613472,0.68842953,-0.0017134517,-3.6812277,0.85078776,1.7924423,-0.1526261,177451,0.21599,0.0007381233383719321,0.0,13.287792122895898,97415.84930992126,1
177499,2.669759,-18.06,-2.885809,2358998,24.205325382358055,0.05494578,0.001,0.98,-2.1995642,2.6545367,-12.291387557112998,0.6884001,-0.0017106832,-3.6813896,0.8523901,1.7817907,-0.14339171,177499,0.10998,0.0007702291846063102,0.0,13.290176282683282,97457.80991315842,1
177554,2.6707606,-17.61,-2.9597864,2359998,24.205061908242893,0.060336143,0.001,0.99,-2.2685204,2.6360176,-12.292885544679365,0.6883811,-0.0017118965,-3.6812496,0.8522533,1.8407197,-0.1292238,177554,0.07589,0.0007151305340167463,0.0,13.291674645459972,97500.18442201614,1
177613,2.7119355,-16.86,-2.9238474,2360998,24.204918113799888,0.08952547,0.001,1.0,-2.2526422,2.6859455,-12.29405505227658,0.6883537,-0.0017312113,-3.6810179,0.8513618,1.8489122,-0.1278598,177613,0.00321,0.0007105106850938513,0.0,13.292844555297192,97542.0775604248,1
177665,2.6573806,-16.56,-2.8873057,2361998,24.20464448700291,0.055149738,0.001,1.0,-2.1881766,2.6346323,-12.295832043452565,0.6883244,-0.0017246255,-3.6809263,0.84692276,1.8234941,-0.15333003,177665,0.00233,0.0006621499678832784,0.0,13.2946219007683,97584.49463152885,1
177721,2.6615102,-17.12,-2.8962672,2362998,24.20439357930262,0.059013177,0.001,1.0,-2.19982,2.6328442,-12.297297449372893,0.6883035,-0.0017181283,-3.6809382,0.8524481,1.812281,-0.12828822,177721,0.17072,0.000645997961867967,0.0,13.296087688005358,97626.82102560997,1
177779,2.66819,-15.59,-2.9572487,2363998,24.204257594657815,0.059410147,0.001,1.0,-2.257794,2.6337287,-12.29846044808442,0.68828386,-0.001720696,-3.6808922,0.8509343,1.859666,-0.13325329,177779,0.00172,0.0006901505903402832,0.0,13.297251081398816,97668.68455910683,1
177842,2.6759393,-15.26,-2.8724458,2364998,24.20408251952229,0.058507036,0.001,1.0,-2.174161,2.6454108,-12.29947369012944,0.6882625,-0.0017349563,-3.680682,0.8534404,1.8053794,-0.13721311,177842,0.08283,0.0006597390009333639,0.0,13.29826475185839,97710.7063691616,1
177892,2.6564937,-16.51,-2.8351753,2365998,24.203563558680752,0.058518432,0.001,1.0,-2.1659474,2.6389306,-12.301300789242912,0.68823457,-0.0017212348,-3.6806462,0.8514213,1.7770942,-0.13244988,177892,0.09328,0.0006691995654773415,0.0,13.300092190767431,97754.11766386032,1
177956,2.6773732,-15.84,-2.8766518,2366998,24.20315057039728,0.051948704,0.001,1.0,-2.198967,2.6486459,-12.302220773674392,0.6882193,-0.0017232909,-3.6805615,0.85552156,1.8148919,-0.12377045,177956,0.00166,0.0006829071998929281,0.0,13.301012609858617,97797.10261750221,1
178012,2.6588712,-15.88,-2.8934398,2367998,24.202959970495858,0.054781217,0.001,1.0,-2.2067366,2.635581,-12.303580657483765,0.6882037,-0.0017220592,-3.6805887,0.85647285,1.8104421,-0.12673357,178012,0.01298,0.0006738740798477559,0.0,13.302372873738848,97839.19003653526,1
178063,2.6980977,-17.84,-2.8963027,2368998,24.20279512706761,0.056054205,0.001,1.0,-2.1962223,2.6650364,-12.305403143831116,0.68817097,-0.0017057034,-3.6803837,0.8565955,1.8189998,-0.123158716,178063,0.12347,0.0007070887929369762,0.0,13.304195706014163,97881.17395377159,1
178121,2.6853378,-17.41,-2.8961315,2369998,24.202685612685638,0.06015343,0.001,1.0,-2.2257717,2.6635242,-12.306740923304945,0.68814677,-0.001702179,-3.6801558,0.8559843,1.844792,-0.114316285,178121,0.04017,0.0006918054099582555,0.0,13.30553387865552,97922.93458366394,1
178176,2.5995636,-16.32,-2.7989354,2370998,24.20252872412626,0.09526698,0.001,0.99,-2.125247,2.5599601,-12.308251391882184,0.68812394,-0.0017141335,-3.6802838,0.85517424,1.8335481,-0.10720722,178176,0.04303,0.000667075689034645,0.0,13.307039107399426,97964.88734817505,1
178219,2.6585712,-19.52,-2.9084787,2371998,24.202572489376365,0.05921592,0.001,0.99,-2.216004,2.6391633,-12.310645890729944,0.68808174,-0.0017276792,-3.680127,0.85455215,1.8561314,-0.13584581,178219,0.05779,0.0006947414108795255,0.0,13.309433898742558,98006.02812123299,1
178269,2.685266,-19.61,-2.9385383,2372998,24.202494009848873,0.060527034,0.001,1.0,-2.2543616,2.6566992,-12.312460382904487,0.6880613,-0.0017237574,-3.6803439,0.85650027,1.8115044,-0.14548518,178269,0.00216,0.000691256042085491,0.0,13.311248730850568,98047.66397356987,1
178318,2.6869533,-19.03,-2.8609602,2373998,24.2023650565437,0.059667163,0.001,1.0,-2.1768758,2.6688595,-12.314370955259704,0.68804103,-0.001695227,-3.6804895,0.8526756,1.8422325,-0.1303159,178318,0.03571,0.0006807547220926871,0.0,13.313159636155632,98089.50466012955,1
178371,2.688934,-18.78,-2.9036913,2374998,24.201932300570082,0.060176324,0.001,0.99,-2.219871,2.6630447,-12.31614444052004,0.6880052,-0.0017024337,-3.6804113,0.84545404,1.8357527,-0.14415057,178371,0.16531,0.0006937189647686205,0.0,13.314927875046953,98132.57761836052,1
178425,2.687027,-18.29,-2.8495867,2375998,24.201657908093367,0.054213427,0.001,0.99,-2.1679447,2.6645136,-12.317735743309514,0.6879765,-0.0017114114,-3.680274,0.85211486,1.9048212,-0.1310182,178425,0.00035,0.0007128969032925823,0.0,13.316519546027743,98175.00970482826,1
178482,2.6477547,-16.76,-2.8952127,2376998,24.201383675509156,0.062106133,0.001,1.0,-2.2420573,2.6345932,-12.318950930626057,0.6879525,-0.0017163906,-3.6801522,0.8521781,1.7891662,-0.10671401,178482,0.00166,0.0007017151151256575,0.0,13.317735121748973,98217.44210457802,1
178540,2.6971545,-16.68,-2.8660696,2377998,24.20124188775543,0.06364841,0.001,1.0,-2.161368,2.6646113,-12.320118740898398,0.68793136,-0.0017241995,-3.679988,0.85242635,1.8089089,-0.13656998,178540,0.00111,0.0007196356105438896,0.0,13.318903326985549,98259.33772444725,1
178606,2.6818502,-15.32,-2.925763,2378998,24.20102180467981,0.060505677,0.001,1.0,-2.2346249,2.6575038,-12.321036247382507,0.68790615,-0.0017179542,-3.6797478,0.85467774,1.8125517,-0.12214726,178606,0.00043,0.0007129448136981874,0.0,13.319821282599689,98301.55186009407,1
178661,2.6901221,-15.92,-2.8981738,2379998,24.200876251191822,0.056115746,0.001,1.0,-2.2321534,2.6684444,-12.322493437291854,0.68787944,-0.001713515,-3.6795866,0.85449624,1.827579,-0.13673086,178661,0.02495,0.0007040305687782351,0.0,13.32127884653058,98343.4639017582,1
178706,2.6717007,-18.73,-2.922571,2380998,24.200780148279147,0.061990425,0.001,1.0,-2.2468266,2.6500874,-12.324622564435442,0.6878522,-0.0017100316,-3.6793466,0.858183,1.7814014,-0.13018215,178706,0.00356,0.0006994450865341299,0.0,13.323408279520553,98385.17541217804,1
178761,2.67311,-18.72,-2.9409025,2381998,24.200550107643473,0.05262785,0.001,1.0,-2.2603111,2.6503096,-12.326072241708202,0.6878323,-0.0017045289,-3.6795466,0.85410833,1.8254809,-0.11553389,178761,0.00271,0.0006681461367157209,0.0,13.32485833039645,98427.43199658394,1
178804,2.6586106,-19.8,-2.83079,2382998,24.200391341890736,0.056916617,0.001,0.99,-2.160502,2.6389372,-12.328594438603163,0.6877918,-0.0017035139,-3.6797037,0.8514183,1.8438013,-0.12875874,178804,0.06797,0.0007377895653504475,0.0,13.327375226505,98469.39937186241,1
178867,2.6584551,-17.47,-2.8391209,2383998,24.200305733278817,0.06010403,0.001,0.99,-2.156812,2.6421766,-12.329524171591181,0.6877665,-0.0017035981,-3.6794527,0.85541755,1.8375278,-0.11705479,178867,0.04532,0.0007458322830603065,0.0,13.32830538892026,98511.06949949265,1
178918,2.6704204,-16.96,-2.8514714,2384998,24.199961556377506,0.060267325,0.001,1.0,-2.173502,2.6485116,-12.331308197051163,0.6877431,-0.0016992439,-3.6792357,0.85123754,1.7894839,-0.13744482,178918,0.10472,0.0006887594910791656,0.0,13.330089761790317,98553.79292416573,1
178974,2.6758564,-17.47,-2.8901813,2385998,24.199926948469816,0.053619023,0.001,1.0,-2.221713,2.6571019,-12.332729893727581,0.68772,-0.0017239586,-3.6790624,0.8510671,1.8210162,-0.12129637,178974,0.00163,0.0006993009359019326,0.0,13.331511839708561,98595.25630307198,1
179032,2.6877341,-16.88,-2.9348164,2386998,24.199815385313418,0.054596595,0.001,1.0,-2.2289884,2.653204,-12.333906787613387,0.68769634,-0.0017394412,-3.6789439,0.85071635,1.8247148,-0.12981085,179032,0.00991,0.0007167000303620178,0.0,13.332689128200546,98637.03346467018,1
179084,2.6923294,-17.51,-2.863933,2387998,24.1996011297641,0.058710195,0.001,1.0,-2.1861038,2.664217,-12.335719550601953,0.68766767,-0.0017094065,-3.6788626,0.8495213,1.8355521,-0.12970878,179084,0.01327,0.0007252095680522139,0.0,13.334502244756651,98679.22976064682,1
179135,2.687091,-18.73,-2.9156632,2388998,24.199245870310754,0.0675349,0.001,1.0,-2.2254536,2.6597338,-12.33748848633712,0.68764615,-0.0017147132,-3.6789742,0.85564274,1.84683,-0.13934,179135,0.0562,0.0007041058815564365,0.0,13.336271527060596,98722.0020327568,1
179194,2.682513,-16.88,-2.8748932,2389998,24.198935465163782,0.056890693,0.001,1.0,-2.202453,2.6516514,-12.338621828855876,0.687633,-0.0017223059,-3.6790502,0.855593,1.8197229,-0.12894593,179194,0.03352,0.0006660835582602423,0.0,13.337405270265746,98764.5924937725,1
179248,2.6576896,-16.91,-2.921802,2390998,24.19870413795233,0.055263024,0.001,1.0,-2.2430768,2.636266,-12.340254842452914,0.68760663,-0.0017147828,-3.6789775,0.84946513,1.8517087,-0.12001442,179248,0.16128,0.0006699954838745616,0.0,13.33903865036151,98806.86115956306,1
179307,2.6460545,-17.14,-2.8454127,2391998,24.198518496817282,0.05728261,0.001,0.99,-2.178215,2.632687,-12.3414032915614,0.68758374,-0.0017161341,-3.678983,0.8538555,1.8055073,-0.146626,179307,0.12002,0.000681503041395124,0.0,13.340181922624327,98848.94400930405,1
179367,2.672869,-14.83,-2.9485376,2392998,24.198180767983015,0.061750084,0.001,1.0,-2.2656424,2.6483371,-12.342532349874837,0.6875649,-0.0017240967,-3.6789854,0.85061955,1.8528193,-0.13716714,179367,0.00506,0.000664814363772428,0.0,13.34131138949751,98891.64904356003,1
179422,2.6832633,-16.58,-2.862675,2393998,24.19785029615155,0.06572479,0.001,1.0,-2.1821494,2.6640232,-12.34402693092263,0.68754363,-0.0017273215,-3.678846,0.8563661,1.8372458,-0.13672705,179422,0.00126,0.0006514163794068659,0.0,13.342806344818362,98934.32559919357,1
179484,2.6406813,-15.73,-2.8869553,2394998,24.19768745592129,0.06134384,0.001,1.0,-2.2184463,2.6252813,-12.345022397539614,0.68751884,-0.0017159637,-3.678633,0.854666,1.867543,-0.11361537,179484,0.17784,0.0006904389901503136,0.0,13.343802233068129,98976.31764864922,1
179551,2.6747415,-13.7,-2.933793,2395998,24.197533124273637,0.062131587,0.001,1.0,-2.2554865,2.6516702,-12.345534137932955,0.68750995,-0.0017283355,-3.678734,0.85458016,1.8507893,-0.13672306,179551,0.08569,0.000695314201465538,0.0,13.344314428769541,99018.27544546127,1
179609,2.6798813,-14.55,-2.914131,2396998,24.197342639351803,0.054602657,0.001,1.0,-2.2526655,2.6660976,-12.346847875106482,0.6874849,-0.0017163642,-3.6786854,0.8569948,1.8258816,-0.1285517,179609,0.07866,0.0006843858655271646,0.0,13.345628559816046,99060.38178348541,1
179670,2.6730578,-15.45,-2.9264402,2397998,24.197007946300502,0.053787947,0.001,1.0,-2.2590394,2.6516829,-12.347843268213948,0.68745655,-0.0017181099,-3.6784704,0.8554945,1.7861197,-0.13339582,179670,0.00401,0.0006971048237946866,0.0,13.346624366894863,99103.07941055298,1
179740,2.68587,-14.08,-2.8926425,2398998,24.19679684554875,0.053291403,0.001,1.0,-2.2154572,2.6651773,-12.348269722933125,0.687433,-0.0017227018,-3.6782818,0.8547249,1.8038106,-0.13992254,179740,0.10248,0.0006455447531933338,0.0,13.347051296316902,99145.27180242538,1
179801,2.6775455,-14.84,-2.9082155,2399998,24.19572953236949,0.055108175,0.001,1.0,-2.2332392,2.6571677,-12.349297278658073,0.68741256,-0.0017385958,-3.678161,0.8523871,1.8373134,-0.11587795,179801,0.05509,0.000693411201697666,0.0,13.348079265410092,99190.97486972809,1
