reference_actor_Q_std,total/epochs,train/loss_critic,rollout/Q_mean,reference_Q_mean,reference_action_std,reference_Q_std,success rate,rollout/goal_tolerance,total/episodes,reference_actor_Q_mean,total/steps_per_second,errors,total/steps,rollout/return_history,rollout/actions_mean,rollout/return,rollout/episode_steps,train/loss_actor,total/duration,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_action_mean,rollout/error
2.7969189,1,0.15951599,-4.245741,-2.241733,0.82986283,2.8032708,0.96,0.001,106675,-1.5218307,25.353215032080534,0.001841375544770229,1542998,-29.44,-0.0066740224,-13.468066557300212,14.464401218654793,3.6086545,60860.0525829792,0.7029703,106675,0.0,-0.047592968,0.193
2.8023112,1,0.16892822,-4.2470737,-2.2390246,0.83437777,2.7992404,0.96,0.001,106703,-1.5058815,25.349705923557416,0.0010877941945592051,1543998,-32.21,-0.0066600926,-13.473660534380477,14.469986785751104,3.6391492,60907.92550635338,0.70292807,106703,0.0,-0.012520929,0.02306
2.8468482,1,0.19859819,-4.247823,-2.290524,0.83538586,2.843366,0.96,0.001,106730,-1.5474559,25.349858039427893,0.002865305011255085,1544998,-34.39,-0.006651148,-13.479359130516256,14.475676941815797,3.6144955,60947.007971286774,0.7028658,106730,0.0,-0.044650096,0.0306
2.8431349,1,0.16573523,-4.248079,-2.2924914,0.8298223,2.833475,0.97,0.001,106757,-1.5646257,25.350425917526998,0.0030577792467999633,1545998,-33.88,-0.006673174,-13.484979907640717,14.481289283138342,3.6321642,60985.08975863457,0.7027882,106757,0.0,-0.045162972,0.09322
2.823486,1,0.17372781,-4.249028,-2.2989643,0.8305872,2.8108015,0.97,0.001,106787,-1.5546612,25.350756152366163,0.0031922523481149423,1546998,-33.1,-0.0066751535,-13.490284397913603,14.486585445793963,3.672742,61023.74188375473,0.70271975,106787,0.0,-0.039516058,0.00357
2.870226,1,0.16364099,-4.2496543,-2.2829561,0.83470434,2.845755,0.98,0.001,106824,-1.5450304,25.350916244238988,0.0013284693542400378,1547998,-30.68,-0.0066639767,-13.49423350557927,14.4905358346439,3.669378,61062.80282282829,0.7026429,106824,0.0,-0.04832965,0.00168
2.7965775,1,0.19045708,-4.2498703,-2.3047838,0.84420073,2.8182201,0.98,0.001,106856,-1.5834002,25.351014411231205,0.000883416866141407,1548998,-28.77,-0.0066501466,-13.49912966983604,14.495423747847571,3.647641,61102.01252198219,0.70255613,106856,0.0,-0.04928663,0.00653
2.8404045,1,0.17476518,-4.2502937,-2.277277,0.8307577,2.8277738,0.99,0.001,106891,-1.5442767,25.350999487703092,0.0007594501146265258,1549998,-28.26,-0.00665103,-13.504392324891713,14.50068761635685,3.6326523,61141.49466776848,0.7024866,106891,0.0,-0.046211075,0.01171
2.8535762,1,0.19607565,-4.251134,-2.3003812,0.830421,2.8399756,0.98,0.001,106915,-1.5489084,25.351002140334618,0.0014441958468256516,1550998,-31.62,-0.00666268,-13.51044287518122,14.50672964504513,3.6700592,61180.93444252014,0.70240426,106915,0.0,-0.061077014,0.02709
2.8645234,1,0.17515025,-4.251988,-2.3570292,0.8367062,2.871433,0.96,0.001,106936,-1.6361113,25.351186450722164,0.0018188378576971468,1551998,-35.68,-0.0066353423,-13.517019525697613,14.513288321986982,3.6145449,61219.93552517891,0.7023346,106936,0.0,-0.05358688,0.11248
2.8515246,1,0.16705084,-4.253054,-2.3866398,0.8329849,2.841586,0.94,0.001,106956,-1.6383052,25.351250081579142,0.0031838494782801883,1552998,-39.68,-0.006648439,-13.523607838737425,14.519849283817644,3.7256625,61259.22765159607,0.70229137,106956,0.0,-0.076444246,0.0865
2.8491476,1,0.1931849,-4.253261,-2.3797364,0.83587056,2.837468,0.94,0.001,106986,-1.6366913,25.351401107299672,0.0031435182808962066,1553998,-41.85,-0.006645851,-13.528994447871684,14.525236946890248,3.6924524,61298.308264017105,0.70220876,106986,0.0,-0.0755234,0.09136
2.839242,1,0.22424255,-4.2541027,-2.3268752,0.8395996,2.845537,0.94,0.001,107021,-1.5607574,25.35172896331409,0.0024850056623757703,1554998,-37.87,-0.0066540907,-13.533493426523766,14.529727810429728,3.642127,61336.960577726364,0.70214224,107021,0.0,-0.06392864,0.04701
2.8410585,1,0.18321015,-4.2543573,-2.3144586,0.8383746,2.8483942,0.99,0.001,107061,-1.5722901,25.352193020647533,0.0007304196105041726,1555998,-27.37,-0.0066553834,-13.537534676492841,14.533770467303686,3.6168997,61375.28215932846,0.70207614,107061,0.0,-0.06467631,0.0006
2.8617043,1,0.15311335,-4.254729,-2.2787826,0.83682704,2.8568842,0.99,0.001,107095,-1.52333,25.352888682891795,0.0007342754249397194,1556998,-27.17,-0.006632731,-13.54212614968019,14.538363135533872,3.6137307,61413.04130959511,0.7020021,107095,0.0,-0.06458644,0.00124
2.8068097,1,0.1848157,-4.2549257,-2.3198977,0.83276725,2.816746,1.0,0.001,107128,-1.5611603,25.35298979461096,0.0007160248893945691,1557998,-27.08,-0.0066231107,-13.547027854529162,14.543265999551938,3.6620185,61452.23946452141,0.7019161,107128,0.0,-0.062678024,0.11855
2.8625274,1,0.16748272,-4.255199,-2.3112605,0.8294695,2.846251,0.97,0.001,107150,-1.5500615,25.353323180458208,0.0008984634494910107,1558998,-31.28,-0.006645039,-13.552767148856743,14.548978068128791,3.634301,61490.873953819275,0.7018329,107150,0.0,-0.06454603,0.06027
2.8447328,1,0.17684864,-4.255761,-2.3045433,0.83435845,2.8587363,0.96,0.001,107177,-1.5539298,25.353470321386606,0.000960378724091398,1559998,-34.97,-0.0066353986,-13.559112496151226,14.555315039607379,3.6379757,61529.95941877365,0.7017582,107177,0.0,-0.07400594,0.04436
2.8658147,1,0.18643938,-4.2566767,-2.2931838,0.8348127,2.865497,0.96,0.001,107209,-1.5463331,25.35381644016926,0.000971738352993147,1560998,-34.73,-0.0066301743,-13.563376209086924,14.559579886017032,3.6215005,61568.56123352051,0.7016846,107209,0.0,-0.03782025,0.0519
2.8338892,1,0.175553,-4.2575474,-2.1989448,0.83290094,2.8343892,0.98,0.001,107245,-1.4348949,25.354347326850224,0.0008905121056230952,1561998,-31.21,-0.0066018426,-13.568576623618817,14.564772250454567,3.6145988,61606.71303677559,0.7016074,107245,0.0,-0.07121641,0.14349
2.8656983,1,0.20389047,-4.257945,-2.2491703,0.8316313,2.8517194,0.99,0.001,107282,-1.4997028,25.354574497238353,0.0008214498483789448,1562998,-27.54,-0.006615663,-13.57257508249287,14.56877202140154,3.6713903,61645.60167121887,0.7015426,107282,0.0,-0.04209366,0.00115
2.8252475,1,0.17127126,-4.2584147,-2.2956843,0.83112955,2.8310509,0.97,0.001,107306,-1.5495901,25.354756812811665,0.0009228108963692866,1563998,-30.97,-0.006601099,-13.57880267645798,14.5749818276704,3.6452656,61684.598734140396,0.70145214,107306,0.0,-0.06236191,0.03717
2.8644328,1,0.18576843,-4.2586493,-2.2857168,0.83464223,2.866914,0.97,0.001,107335,-1.5562584,25.35502028400631,0.002006020180868862,1564998,-30.96,-0.006614088,-13.58403130386174,14.580202170773745,3.6944518,61723.397673130035,0.7013718,107335,0.0,-0.07228711,0.06533
2.8764997,1,0.16442133,-4.2604394,-2.3091211,0.83949393,2.8492885,0.95,0.001,107356,-1.5918986,25.355656943142346,0.0027857956052113335,1565998,-35.62,-0.006614202,-13.590176608666493,14.586329594992362,3.6875489,61761.286781549454,0.7012965,107356,0.0,-0.06380911,0.00158
2.8941002,1,0.19360454,-4.260999,-2.2633367,0.83677757,2.8633714,0.93,0.001,107385,-1.534687,25.356188303698897,0.002921913490815049,1566998,-37.6,-0.006603602,-13.59620989896168,14.592345299622853,3.674367,61799.43062543869,0.7012084,107385,0.0,-0.061847437,0.06832
2.8438673,1,0.19656715,-4.2617383,-2.183798,0.8367934,2.8556507,0.95,0.001,107417,-1.4258275,25.356736149476614,0.002819128058940405,1567998,-36.29,-0.0066176904,-13.601050113110588,14.597186665053018,3.7120206,61837.53266811371,0.70113367,107417,0.0,-0.071433075,0.01103
2.889834,1,0.17181833,-4.262677,-2.2962437,0.8351603,2.8649962,0.94,0.001,107440,-1.5301583,25.356950291570044,0.0017976921309352017,1568998,-37.12,-0.0066413395,-13.607325018615041,14.603443782576322,3.6924942,61876.44736289978,0.70106024,107440,0.0,-0.047204614,0.00214
2.8436277,1,0.18982518,-4.263359,-2.2246153,0.82665557,2.8368962,0.98,0.001,107475,-1.465943,25.357415478023956,0.0009280003060027448,1569998,-31.14,-0.006686665,-13.610969993021634,14.607090020935102,3.770331,61914.74842381477,0.70099413,107475,0.0,-0.066922426,0.01587
2.8757782,1,0.19359213,-4.264065,-2.266099,0.8288599,2.8518229,0.97,0.001,107503,-1.511431,25.358234667491956,0.0017942897314796671,1570998,-34.4,-0.006693709,-13.61729440108648,14.613406137503139,3.640358,61952.18320989609,0.7009404,107503,0.0,-0.046895657,0.06573
2.831827,1,0.17276497,-4.26481,-2.3113027,0.8343055,2.8396351,0.97,0.001,107533,-1.5451216,25.358596599738554,0.0022390951278724374,1571998,-31.34,-0.0067131137,-13.622627472496815,14.61872169473557,3.679659,61990.733352184296,0.7008682,107533,0.0,-0.063691616,0.04643
2.8489451,1,0.16995233,-4.265399,-2.2321784,0.82570463,2.848715,0.96,0.001,107556,-1.4873452,25.359180618685407,0.002327792548008278,1572998,-34.87,-0.0067218957,-13.628714344155602,14.6248001041318,3.6942184,62028.73916363716,0.700775,107556,0.0,-0.07367868,0.05058
2.8658264,1,0.16484338,-4.266567,-2.27769,0.8341907,2.868579,0.94,0.001,107586,-1.5190992,25.359799426944285,0.003764469221313951,1573998,-36.38,-0.0067404364,-13.633985834588144,14.630054096257878,3.7313714,62066.658079624176,0.70074004,107586,0.0,-0.08092523,0.1061
2.8775914,1,0.17691939,-4.266925,-2.3361545,0.83540046,2.8737333,0.96,0.001,107621,-1.5958922,25.360439066145084,0.0023252523284036457,1574998,-33.19,-0.006735637,-13.63850921288596,14.634578753217308,3.743316,62104.52413272858,0.70067286,107621,0.0,-0.037521984,0.13813
2.8187087,1,0.19266304,-4.267703,-2.2719853,0.8300917,2.8279424,0.97,0.001,107651,-1.5158485,25.361093468983093,0.002533649822089255,1575998,-31.71,-0.006737965,-13.643579715933898,14.639641062321761,3.7227128,62142.352100372314,0.7006091,107651,0.0,-0.06398873,0.00625
2.8319342,1,0.18630886,-4.2692075,-2.2853503,0.8309555,2.8543868,0.98,0.001,107685,-1.5441489,25.36160790660634,0.0011122921462910743,1576998,-29.37,-0.0067441687,-13.648093977805637,14.644147281422669,3.6877615,62180.52127480507,0.7005223,107685,0.0,-0.0615246,0.01841
2.8584297,1,0.18588991,-4.270356,-2.2603538,0.8339747,2.8473904,0.96,0.001,107710,-1.5458246,25.362189709976374,0.0011856425414929594,1577998,-32.27,-0.0067417165,-13.653968990808654,14.650004642094514,3.6847613,62218.52363872528,0.70044726,107710,0.0,-0.07189196,0.00151
2.8337822,1,0.18255985,-4.2714844,-2.2576501,0.8324703,2.840042,0.95,0.001,107740,-1.513704,25.362589517561375,0.001474290505304035,1578998,-31.09,-0.0067473687,-13.65897531093373,14.654993502877296,3.7344677,62256.97099685669,0.7003799,107740,0.0,-0.05824541,0.0025
2.8310852,1,0.18175188,-4.2724648,-2.2957847,0.83150357,2.8572936,0.95,0.001,107765,-1.5680254,25.36339821690611,0.001474366513126342,1579998,-34.1,-0.006714089,-13.665345891523222,14.661355727740919,3.7094474,62294.41285777092,0.70030814,107765,0.0,-0.05241562,0.0023
2.845002,1,0.18319565,-4.2726965,-2.267567,0.8353989,2.8454063,0.95,0.001,107796,-1.5172181,25.364012058583874,0.0019055606453946522,1580998,-34.81,-0.0067377416,-13.670581468700137,14.666583175628038,3.7588587,62332.33119225502,0.7002294,107796,0.0,-0.050600838,0.10367
2.854342,1,0.17298755,-4.273873,-2.3023787,0.83072656,2.853994,0.95,0.001,107825,-1.5489998,25.364247109557592,0.0019531219931673302,1581998,-36.0,-0.0067396215,-13.675863667980524,14.671857175979596,3.6851153,62371.179131269455,0.7001622,107825,0.0,-0.029737294,0.11134
2.8120203,1,0.16408634,-4.274974,-2.2110643,0.8338485,2.8233974,0.97,0.001,107857,-1.4816265,25.364803092083307,0.0012888115461096572,1582998,-31.01,-0.006750931,-13.680855206430737,14.676840631576995,3.7510834,62409.23669910431,0.7000912,107857,0.0,-0.03828582,0.00098
2.8175094,1,0.18498239,-4.275873,-2.25744,0.8355548,2.853176,0.97,0.001,107888,-1.5366404,25.36556625076167,0.0013026843525525483,1583998,-32.48,-0.0067793466,-13.685711107815512,14.681697686489693,3.7136483,62446.78255319595,0.7000229,107888,0.0,-0.029943496,0.01772
2.8432465,1,0.18498245,-4.27658,-2.2981584,0.8293973,2.838728,0.99,0.001,107921,-1.589007,25.366303791543483,0.000770237634587842,1584998,-30.06,-0.006766548,-13.690449495464275,14.686437301359328,3.772579,62484.38925218582,0.6999538,107921,0.0,-0.056476433,0.11185
2.8745754,1,0.18706603,-4.2772045,-2.2974255,0.8290169,2.8884392,0.98,0.001,107953,-1.554292,25.36720890822228,0.0008631890422955577,1585998,-29.98,-0.0067942897,-13.69560827397108,14.691578742600946,3.751745,62521.58074378967,0.69989806,107953,0.0,-0.034561306,0.00091
2.8467493,1,0.18878195,-4.277456,-2.3014457,0.8310171,2.840365,0.98,0.001,107988,-1.5698221,25.36777307399534,0.0008458014151645759,1586998,-28.94,-0.006811531,-13.69983701892803,14.695808793569656,3.7334185,62559.610391139984,0.6998262,107988,0.0,-0.060955536,0.00292
2.8638878,1,0.18641171,-4.27868,-2.2378674,0.8312329,2.8590817,0.96,0.001,108017,-1.4907546,25.368386724262454,0.0017459945498865563,1587998,-30.08,-0.006791958,-13.704953849856967,14.70090819037744,3.76644,62597.516241788864,0.6997423,108017,0.0,-0.049224112,0.00225
2.8490481,1,0.19317745,-4.2791424,-2.3397212,0.8349858,2.8504987,0.97,0.001,108048,-1.5974884,25.36895539854069,0.0021600000715589467,1588998,-30.09,-0.0068102544,-13.710415741152081,14.70636198726492,3.750846,62635.53130340576,0.69967026,108048,0.0,-0.058304053,0.04407
2.7820218,1,0.18480355,-4.280154,-2.1955867,0.8284306,2.8015287,0.96,0.001,108075,-1.4872715,25.36920645556297,0.0025171921547968937,1589998,-31.62,-0.006777097,-13.715207032153597,14.711145038167938,3.745079,62674.329320669174,0.69963294,108075,0.0,-0.05908038,0.00645
2.8438761,1,0.19348419,-4.280678,-2.272863,0.82612413,2.8491542,0.96,0.001,108102,-1.5763016,25.369963218370984,0.002572766753804106,1590998,-34.1,-0.006771274,-13.72162402175723,14.717553791789236,3.7659693,62711.8764936924,0.6995593,108102,0.0,-0.066938624,0.11026
2.8831203,1,0.18217427,-4.2810736,-2.2696233,0.8371632,2.8902712,0.98,0.001,108136,-1.5395508,25.370373776174937,0.001181984290197732,1591998,-31.19,-0.0067557176,-13.725447584523193,14.721378634312348,3.773225,62750.27770757675,0.6995021,108136,0.0,-0.033497635,0.03967
2.84378,1,0.17126435,-4.281646,-2.303513,0.83427626,2.8525772,0.95,0.001,108162,-1.5625935,25.3709144414929,0.0026108944604785493,1592998,-35.58,-0.0067420998,-13.731680257391691,14.727584549102273,3.7200823,62788.35568475723,0.6994297,108162,0.0,-0.053050946,0.07817
2.8014276,1,0.18243061,-4.2822084,-2.221285,0.83079976,2.8036048,0.94,0.001,108182,-1.4895285,25.371382713221948,0.003017187853059935,1593998,-34.34,-0.0067186984,-13.738523968867279,14.734401286720527,3.7313018,62826.61130523682,0.69934845,108182,0.0,-0.045984667,0.12484
2.8558543,1,0.19454752,-4.2832403,-2.244839,0.8317521,2.8666809,0.91,0.001,108202,-1.5097928,25.371897684285546,0.004696329851732403,1594998,-39.05,-0.0067241425,-13.745032439326446,14.740882793294023,3.7868226,62864.7498049736,0.69924676,108202,0.0,-0.04539251,0.07806
2.847454,1,0.18756878,-4.284014,-2.3816853,0.834362,2.8563416,0.9,0.001,108236,-1.6805471,25.37258625367091,0.004721003085468724,1595998,-39.73,-0.006717412,-13.749473372999741,14.745315791418752,3.756301,62902.45637726784,0.69917935,108236,0.0,-0.046507377,0.01232
2.8769007,1,0.18435492,-4.28523,-2.2340689,0.83283055,2.8833556,0.91,0.001,108269,-1.5107874,25.372507610703916,0.004383499130911596,1596998,-36.2,-0.0066935415,-13.754186332191116,14.750011545317681,3.8232553,62942.06408381462,0.69914687,108269,0.0,-0.040890075,0.00152
2.8331337,1,0.16466746,-4.286532,-2.2257166,0.8348013,2.8544483,0.93,0.001,108294,-1.5166862,25.37296015840472,0.003976146185103494,1597998,-34.35,-0.0066858795,-13.760023639352134,14.75583134799712,3.7585807,62980.35349535942,0.69907033,108294,0.0,-0.03606211,0.00607
2.8839557,1,0.18585806,-4.2874074,-2.3164153,0.8329226,2.8981144,0.93,0.001,108324,-1.5761135,25.37356049348024,0.0027856938925747503,1598998,-33.26,-0.0067045153,-13.764807429563163,14.760597836121265,3.7915053,63018.27449131012,0.6989921,108324,0.0,-0.03778487,0.00539
2.8432474,1,0.16650724,-4.287641,-2.2889853,0.83949435,2.874364,0.96,0.001,108364,-1.5665169,25.370834385081547,0.0016754601535335964,1599998,-30.36,-0.006690139,-13.76909305673471,14.764885017164373,3.777016,63064.46117281914,0.69893485,108364,0.0,-0.048413243,0.01217
2.862698,1,0.16159113,-4.289178,-2.2287762,0.83217764,2.8835807,0.96,0.001,108387,-1.4940358,25.37112208808105,0.0017122411521582515,1600998,-31.68,-0.0066655274,-13.774428667644644,14.770212294832406,3.7772946,63103.16092610359,0.69887906,108387,0.0,-0.028056307,0.11977
2.8627152,1,0.1696881,-4.2899537,-2.2106555,0.8321167,2.883422,0.98,0.001,108421,-1.498311,25.371466795582442,0.0019292930862204708,1601998,-29.82,-0.0066758827,-13.779489213344279,14.775264939449,3.7814567,63141.71793484688,0.69881624,108421,0.0,-0.09211496,0.00398
2.864938,1,0.1858918,-4.290281,-2.2237492,0.8285672,2.8767767,0.97,0.001,108451,-1.5168605,25.371722208608002,0.002280962729489532,1602998,-31.14,-0.0066609383,-13.784935131995095,14.780702805875464,3.7631376,63180.496255636215,0.6987418,108451,0.0,-0.06325226,0.00126
2.8925676,1,0.17666693,-4.290698,-2.1920311,0.83123606,2.9073822,0.98,0.001,108478,-1.4893711,25.371826579024685,0.002151876068851788,1603998,-33.1,-0.006643943,-13.790639576688362,14.786408303987905,3.7452817,63219.65015029907,0.69866014,108478,0.0,-0.050724983,0.00073
2.8702285,1,0.17182723,-4.291152,-2.2675853,0.8290792,2.8776996,0.99,0.001,108518,-1.5512788,25.372005886485525,0.0011188080621626067,1604998,-30.99,-0.0066415663,-13.79437512670709,14.790145413664092,3.707997,63258.6168859005,0.69861275,108518,0.0,-0.071755074,0.11729
2.901477,1,0.17711803,-4.291538,-2.2876163,0.8300097,2.9128625,0.99,0.001,108547,-1.5629001,25.372081507206467,0.0017823902126840971,1605998,-29.1,-0.006650341,-13.798603369968768,14.794365574359494,3.7460468,63297.841745615005,0.6985328,108547,0.0,-0.056938868,0.02281
2.8749676,1,0.1882009,-4.291916,-2.2728853,0.8270335,2.8962147,0.98,0.001,108583,-1.5439636,25.37228180255159,0.0018025224354162714,1606998,-28.13,-0.006658804,-13.803809067717783,14.799563467577798,3.7353876,63336.75514507294,0.69848084,108583,0.0,-0.078312516,0.19571
2.856968,1,0.17572051,-4.2924523,-2.2119792,0.8352164,2.8858755,0.97,0.001,108619,-1.4991162,25.37271910295879,0.002337453602988109,1607998,-28.6,-0.0066546113,-13.808173523969103,14.803920124471777,3.6803565,63375.07594180107,0.69843704,108619,0.0,-0.059395496,0.06094
2.8942473,1,0.16250439,-4.2938113,-2.2716699,0.8284394,2.896942,0.96,0.001,108645,-1.5492004,25.373504498078518,0.0018457208041373924,1608998,-30.92,-0.0066443575,-13.813695982327765,14.809425192139537,3.73435,63412.525460243225,0.69837666,108645,0.0,-0.07898708,0.01516
2.8618517,1,0.18697025,-4.294544,-2.194906,0.83214974,2.8843255,0.95,0.001,108678,-1.4846785,25.374120118673787,0.002106712974731795,1609998,-29.71,-0.0066413633,-13.818123263217947,14.813835366863579,3.7509508,63450.397194862366,0.6983095,108678,0.0,-0.05152303,0.01862
2.8981853,1,0.17279565,-4.2946854,-2.3045375,0.8391205,2.9215715,0.93,0.001,108700,-1.595711,25.374853842510916,0.002350229632656709,1610998,-33.43,-0.0066178488,-13.82473781048758,14.820423183072677,3.7442484,63487.97159576416,0.69821054,108700,0.0,-0.028069662,0.08474
2.8996766,1,0.17155856,-4.295544,-2.1904745,0.8354571,2.9193125,0.91,0.001,108717,-1.4696751,25.375462159252,0.005059842461164636,1611998,-39.33,-0.006609048,-13.831047582254845,14.826715233128214,3.7634737,63525.8577709198,0.69817466,108717,0.0,-0.03873064,0.00364
2.884013,1,0.17911096,-4.2970104,-2.3279033,0.8346876,2.905326,0.89,0.001,108740,-1.6087441,25.376003302148817,0.005707129357248182,1612998,-41.35,-0.006607541,-13.837162037888541,14.832803016369322,3.701317,63563.910391807556,0.6981257,108740,0.0,-0.03586789,0.04332
2.8905628,1,0.1723656,-4.2976203,-2.2720356,0.8353162,2.9062471,0.9,0.001,108776,-1.5472237,25.376676308543107,0.005102247185198322,1613998,-40.07,-0.006607041,-13.842097521512098,14.837721556225638,3.7140164,63601.63089823723,0.6980603,108776,0.0,-0.047075953,0.00396
2.907998,1,0.17562437,-4.298193,-2.2769141,0.83952403,2.9203777,0.94,0.001,108808,-1.5473361,25.377369610963548,0.0035381531647052417,1614998,-34.91,-0.0066050887,-13.846711638850085,14.84233696051761,3.7685096,63639.29850721359,0.69800293,108808,0.0,-0.033780005,0.00196
2.91139,1,0.18083599,-4.2988925,-2.3034303,0.8341096,2.9368894,0.97,0.001,108839,-1.6060021,25.37806400638175,0.0011421794092695472,1615998,-29.99,-0.006608685,-13.8519648287838,14.84758220858332,3.6927798,63676.96131563187,0.6979177,108839,0.0,-0.049973186,0.16569
